GPS,Latitude,Longitude,Altitude,Date,Time
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:11
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:11
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:11
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:11
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:11
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:12
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:12
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:12
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:12
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,0.000000,0.000000,0.000,28-3-2023,10:35:12
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:13
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:13
GPS2,48.781314,11.476016,0.000,28-3-2023,10:35:13
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:13
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,48.781330,11.475997,0.000,28-3-2023,10:35:14
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:14
GPS2,48.781330,11.475997,0.000,28-3-2023,10:35:14
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:14
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:15
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:15
GPS2,48.781333,11.475996,0.000,28-3-2023,10:35:15
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:15
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:16
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:16
GPS2,48.781337,11.475990,0.000,28-3-2023,10:35:16
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:16
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:17
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:17
GPS2,48.781341,11.475984,0.000,28-3-2023,10:35:17
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,0.000000,0.000000,0.000,28-3-2023,10:35:17
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS1,48.781288,11.476601,0.000,28-3-2023,10:35:18
GPS2,48.781387,11.475881,0.000,28-3-2023,10:35:18
GPS1,48.781288,11.476601,0.000,28-3-2023,10:35:18
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,48.781387,11.475881,0.000,28-3-2023,10:35:18
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS3,0.000000,0.000000,0.000,0-0-2000,0:0:0
GPS2,48.781383,11.475872,0.000,28-3-2023,10:35:19
GPS1,48.781299,11.476471,0.000,28-3-2023,10:35:19
GPS2,48.781383,11.475872,0.000,28-3-2023,10:35:19
GPS1,48.781299,11.476471,0.000,28-3-2023,10:35:19
GPS1,48.781299,11.476471,0.000,28-3-2023,10:35:19
GPS3,48.781299,11.476056,387.200,0-0-2000,10:35:23
GPS3,48.781299,11.476056,387.200,0-0-2000,10:35:23
GPS3,48.781284,11.476074,387.200,28-3-2023,10:35:24
GPS2,48.781383,11.475875,0.000,28-3-2023,10:35:20
GPS1,48.781330,11.476118,0.000,28-3-2023,10:35:20
GPS3,48.781284,11.476074,387.200,28-3-2023,10:35:24
GPS2,48.781383,11.475875,0.000,28-3-2023,10:35:20
GPS1,48.781330,11.476118,0.000,28-3-2023,10:35:20
GPS3,48.781272,11.476086,387.200,28-3-2023,10:35:25
GPS2,48.781383,11.475879,0.000,28-3-2023,10:35:21
GPS1,48.781333,11.476073,0.000,28-3-2023,10:35:21
GPS3,48.781272,11.476086,387.200,28-3-2023,10:35:25
GPS2,48.781383,11.475879,0.000,28-3-2023,10:35:21
GPS1,48.781333,11.476073,0.000,28-3-2023,10:35:21
GPS3,48.781272,11.476092,387.200,28-3-2023,10:35:26
GPS2,48.781383,11.475880,0.000,28-3-2023,10:35:22
GPS1,48.781333,11.476030,0.000,28-3-2023,10:35:22
GPS2,48.781383,11.475880,0.000,28-3-2023,10:35:22
GPS3,48.781272,11.476092,387.200,28-3-2023,10:35:26
GPS1,48.781333,11.476030,0.000,28-3-2023,10:35:22
GPS3,48.781265,11.476101,387.200,28-3-2023,10:35:27
GPS2,48.781383,11.475880,0.000,28-3-2023,10:35:23
GPS1,48.781337,11.476000,0.000,28-3-2023,10:35:23
GPS2,48.781383,11.475880,0.000,28-3-2023,10:35:23
GPS3,48.781265,11.476101,387.200,28-3-2023,10:35:27
GPS1,48.781337,11.476000,0.000,28-3-2023,10:35:23
GPS3,48.781269,11.476102,387.200,28-3-2023,10:35:28
GPS2,48.781383,11.475878,0.000,28-3-2023,10:35:24
GPS1,48.781337,11.475975,0.000,28-3-2023,10:35:24
GPS2,48.781383,11.475878,0.000,28-3-2023,10:35:24
GPS3,48.781269,11.476102,387.200,28-3-2023,10:35:28
GPS1,48.781337,11.475975,0.000,28-3-2023,10:35:24
GPS3,48.781269,11.476104,387.200,28-3-2023,10:35:29
GPS2,48.781383,11.475873,0.000,28-3-2023,10:35:25
GPS1,48.781337,11.475968,0.000,28-3-2023,10:35:25
GPS3,48.781269,11.476104,387.200,28-3-2023,10:35:29
GPS2,48.781383,11.475873,0.000,28-3-2023,10:35:25
GPS1,48.781337,11.475968,0.000,28-3-2023,10:35:25
GPS3,48.781269,11.476102,387.200,28-3-2023,10:35:30
GPS2,48.781383,11.475870,0.000,28-3-2023,10:35:26
GPS1,48.781337,11.475970,0.000,28-3-2023,10:35:26
GPS2,48.781383,11.475870,0.000,28-3-2023,10:35:26
GPS3,48.781269,11.476102,387.200,28-3-2023,10:35:30
GPS1,48.781337,11.475970,0.000,28-3-2023,10:35:26
GPS3,48.781269,11.476105,387.200,28-3-2023,10:35:31
GPS2,48.781383,11.475869,0.000,28-3-2023,10:35:27
GPS1,48.781337,11.475975,0.000,28-3-2023,10:35:27
GPS2,48.781383,11.475869,0.000,28-3-2023,10:35:27
GPS3,48.781269,11.476105,387.200,28-3-2023,10:35:31
GPS1,48.781337,11.475975,0.000,28-3-2023,10:35:27
GPS3,48.781265,11.476106,387.200,28-3-2023,10:35:32
GPS2,48.781383,11.475868,0.000,28-3-2023,10:35:28
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:28
GPS2,48.781383,11.475868,0.000,28-3-2023,10:35:28
GPS3,48.781265,11.476106,387.200,28-3-2023,10:35:32
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:28
GPS2,48.781383,11.475868,0.000,28-3-2023,10:35:28
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:28
GPS2,48.781383,11.475868,0.000,28-3-2023,10:35:28
GPS3,48.781265,11.476106,387.200,28-3-2023,10:35:32
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:28
GPS2,48.781383,11.475868,0.000,28-3-2023,10:35:28
GPS3,48.781269,11.476105,387.200,28-3-2023,10:35:34
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:30
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:30
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:30
GPS3,48.781269,11.476105,387.200,28-3-2023,10:35:34
GPS1,48.781337,11.475977,0.000,28-3-2023,10:35:30
GPS3,48.781265,11.476107,387.200,28-3-2023,10:35:35
GPS2,48.781387,11.475867,0.000,28-3-2023,10:35:31
GPS1,48.781337,11.475978,0.000,28-3-2023,10:35:31
GPS3,48.781265,11.476107,387.200,28-3-2023,10:35:35
GPS2,48.781387,11.475867,0.000,28-3-2023,10:35:31
GPS1,48.781337,11.475978,0.000,28-3-2023,10:35:31
GPS3,48.781265,11.476108,387.200,28-3-2023,10:35:36
GPS2,48.781387,11.475867,0.000,28-3-2023,10:35:32
GPS1,48.781337,11.475976,0.000,28-3-2023,10:35:32
GPS2,48.781387,11.475867,0.000,28-3-2023,10:35:32
GPS3,48.781265,11.476108,387.200,28-3-2023,10:35:36
GPS1,48.781337,11.475976,0.000,28-3-2023,10:35:32
GPS3,48.781265,11.476109,387.200,28-3-2023,10:35:37
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:33
GPS1,48.781337,11.475980,0.000,28-3-2023,10:35:33
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:33
GPS3,48.781265,11.476109,387.200,28-3-2023,10:35:37
GPS1,48.781337,11.475980,0.000,28-3-2023,10:35:33
GPS3,48.781261,11.476113,387.200,28-3-2023,10:35:38
GPS2,48.781387,11.475865,0.000,28-3-2023,10:35:34
GPS1,48.781337,11.475983,0.000,28-3-2023,10:35:34
GPS3,48.781261,11.476113,387.200,28-3-2023,10:35:38
GPS2,48.781387,11.475865,0.000,28-3-2023,10:35:34
GPS1,48.781337,11.475983,0.000,28-3-2023,10:35:34
GPS3,48.781261,11.476114,387.200,28-3-2023,10:35:39
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:35
GPS1,48.781337,11.475987,0.000,28-3-2023,10:35:35
GPS2,48.781387,11.475866,0.000,28-3-2023,10:35:35
GPS3,48.781261,11.476114,387.200,28-3-2023,10:35:39
GPS1,48.781337,11.475987,0.000,28-3-2023,10:35:35
GPS3,48.781261,11.476115,387.200,28-3-2023,10:35:40
GPS2,48.781387,11.475865,0.000,28-3-2023,10:35:36
GPS1,48.781337,11.475989,0.000,28-3-2023,10:35:36
GPS3,48.781261,11.476115,387.200,28-3-2023,10:35:40
GPS2,48.781387,11.475865,0.000,28-3-2023,10:35:36
GPS1,48.781337,11.475989,0.000,28-3-2023,10:35:36
GPS3,48.781257,11.476119,387.200,28-3-2023,10:35:41
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:37
GPS1,48.781337,11.475993,0.000,28-3-2023,10:35:37
GPS3,48.781257,11.476119,387.200,28-3-2023,10:35:41
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:37
GPS1,48.781337,11.475993,0.000,28-3-2023,10:35:37
GPS3,48.781257,11.476119,387.200,28-3-2023,10:35:42
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:38
GPS1,48.781337,11.475995,0.000,28-3-2023,10:35:38
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:38
GPS3,48.781257,11.476119,387.200,28-3-2023,10:35:42
GPS1,48.781337,11.475995,0.000,28-3-2023,10:35:38
GPS3,48.781257,11.476124,387.200,28-3-2023,10:35:43
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:39
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:39
GPS3,48.781257,11.476124,387.200,28-3-2023,10:35:43
GPS2,48.781391,11.475865,0.000,28-3-2023,10:35:39
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:39
GPS3,48.781253,11.476129,387.200,28-3-2023,10:35:44
GPS2,48.781391,11.475866,0.000,28-3-2023,10:35:40
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:40
GPS3,48.781253,11.476129,387.200,28-3-2023,10:35:44
GPS2,48.781391,11.475866,0.000,28-3-2023,10:35:40
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:40
GPS3,48.781253,11.476132,387.200,28-3-2023,10:35:45
GPS2,48.781394,11.475868,0.000,28-3-2023,10:35:41
GPS1,48.781337,11.475997,0.000,28-3-2023,10:35:41
GPS3,48.781253,11.476132,387.200,28-3-2023,10:35:45
GPS2,48.781394,11.475868,0.000,28-3-2023,10:35:41
GPS1,48.781337,11.475997,0.000,28-3-2023,10:35:41
GPS3,48.781250,11.476136,387.200,28-3-2023,10:35:46
GPS2,48.781394,11.475869,0.000,28-3-2023,10:35:42
GPS1,48.781337,11.475998,0.000,28-3-2023,10:35:42
GPS3,48.781250,11.476136,387.200,28-3-2023,10:35:46
GPS2,48.781394,11.475869,0.000,28-3-2023,10:35:42
GPS1,48.781337,11.475998,0.000,28-3-2023,10:35:42
GPS3,48.781250,11.476140,387.200,28-3-2023,10:35:47
GPS2,48.781394,11.475870,0.000,28-3-2023,10:35:43
GPS1,48.781337,11.475999,0.000,28-3-2023,10:35:43
GPS3,48.781250,11.476140,387.200,28-3-2023,10:35:47
GPS2,48.781394,11.475870,0.000,28-3-2023,10:35:43
GPS1,48.781337,11.475999,0.000,28-3-2023,10:35:43
GPS3,48.781250,11.476145,387.200,28-3-2023,10:35:48
GPS2,48.781394,11.475872,0.000,28-3-2023,10:35:44
GPS1,48.781341,11.475999,0.000,28-3-2023,10:35:44
GPS3,48.781250,11.476145,387.200,28-3-2023,10:35:48
GPS2,48.781394,11.475872,0.000,28-3-2023,10:35:44
GPS1,48.781341,11.475999,0.000,28-3-2023,10:35:44
GPS3,48.781250,11.476150,387.200,28-3-2023,10:35:49
GPS2,48.781394,11.475872,0.000,28-3-2023,10:35:45
GPS1,48.781341,11.476000,0.000,28-3-2023,10:35:45
GPS2,48.781394,11.475872,0.000,28-3-2023,10:35:45
GPS3,48.781250,11.476150,387.200,28-3-2023,10:35:49
GPS1,48.781341,11.476000,0.000,28-3-2023,10:35:45
GPS3,48.781250,11.476153,387.200,28-3-2023,10:35:50
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:46
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:46
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:46
GPS3,48.781250,11.476153,387.200,28-3-2023,10:35:50
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:46
GPS3,48.781246,11.476159,387.200,28-3-2023,10:35:51
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:47
GPS1,48.781337,11.476002,0.000,28-3-2023,10:35:47
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:47
GPS3,48.781246,11.476159,387.200,28-3-2023,10:35:51
GPS1,48.781337,11.476002,0.000,28-3-2023,10:35:47
GPS3,48.781242,11.476163,387.200,28-3-2023,10:35:52
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:48
GPS1,48.781337,11.476002,0.000,28-3-2023,10:35:48
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:48
GPS3,48.781242,11.476163,387.200,28-3-2023,10:35:52
GPS1,48.781337,11.476002,0.000,28-3-2023,10:35:48
GPS3,48.781242,11.476166,387.200,28-3-2023,10:35:53
GPS2,48.781398,11.475872,0.000,28-3-2023,10:35:49
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:49
GPS2,48.781398,11.475872,0.000,28-3-2023,10:35:49
GPS3,48.781242,11.476166,387.200,28-3-2023,10:35:53
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:49
GPS3,48.781242,11.476171,387.200,28-3-2023,10:35:54
GPS2,48.781398,11.475872,0.000,28-3-2023,10:35:50
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:50
GPS3,48.781242,11.476171,387.200,28-3-2023,10:35:54
GPS2,48.781398,11.475872,0.000,28-3-2023,10:35:50
GPS1,48.781337,11.476001,0.000,28-3-2023,10:35:50
GPS3,48.781242,11.476172,387.200,28-3-2023,10:35:55
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:51
GPS1,48.781337,11.476000,0.000,28-3-2023,10:35:51
GPS3,48.781242,11.476172,387.200,28-3-2023,10:35:55
GPS2,48.781398,11.475871,0.000,28-3-2023,10:35:51
GPS1,48.781337,11.476000,0.000,28-3-2023,10:35:51
GPS3,48.781242,11.476175,387.200,28-3-2023,10:35:56
GPS2,48.781402,11.475870,0.000,28-3-2023,10:35:52
GPS1,48.781337,11.475999,0.000,28-3-2023,10:35:52
GPS3,48.781242,11.476175,387.200,28-3-2023,10:35:56
GPS2,48.781402,11.475870,0.000,28-3-2023,10:35:52
GPS1,48.781337,11.475999,0.000,28-3-2023,10:35:52
GPS3,48.781246,11.476177,387.200,28-3-2023,10:35:57
GPS2,48.781402,11.475869,0.000,28-3-2023,10:35:53
GPS1,48.781337,11.475998,0.000,28-3-2023,10:35:53
GPS2,48.781402,11.475869,0.000,28-3-2023,10:35:53
GPS3,48.781246,11.476177,387.200,28-3-2023,10:35:57
GPS1,48.781337,11.475998,0.000,28-3-2023,10:35:53
GPS3,48.781246,11.476180,387.200,28-3-2023,10:35:58
GPS2,48.781402,11.475868,0.000,28-3-2023,10:35:54
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:54
GPS2,48.781402,11.475868,0.000,28-3-2023,10:35:54
GPS3,48.781246,11.476180,387.200,28-3-2023,10:35:58
GPS1,48.781337,11.475996,0.000,28-3-2023,10:35:54
GPS3,48.781246,11.476183,387.200,28-3-2023,10:35:59
GPS2,48.781402,11.475867,0.000,28-3-2023,10:35:55
GPS1,48.781337,11.475993,0.000,28-3-2023,10:35:55
GPS3,48.781246,11.476183,387.200,28-3-2023,10:35:59
GPS2,48.781402,11.475867,0.000,28-3-2023,10:35:55
GPS1,48.781337,11.475993,0.000,28-3-2023,10:35:55
GPS3,48.781242,11.476186,387.200,28-3-2023,10:36:0
GPS2,48.781402,11.475866,0.000,28-3-2023,10:35:56
GPS1,48.781337,11.475989,0.000,28-3-2023,10:35:56
GPS3,48.781242,11.476186,387.200,28-3-2023,10:36:0
GPS2,48.781402,11.475866,0.000,28-3-2023,10:35:56
GPS1,48.781337,11.475989,0.000,28-3-2023,10:35:56
GPS3,48.781242,11.476189,387.200,28-3-2023,10:36:1
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:57
GPS1,48.781337,11.475983,0.000,28-3-2023,10:35:57
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:57
GPS3,48.781242,11.476189,387.200,28-3-2023,10:36:1
GPS1,48.781337,11.475983,0.000,28-3-2023,10:35:57
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:58
GPS3,48.781242,11.476190,387.200,28-3-2023,10:36:2
GPS1,48.781341,11.475978,0.000,28-3-2023,10:35:58
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:58
GPS3,48.781242,11.476190,387.200,28-3-2023,10:36:2
GPS1,48.781341,11.475978,0.000,28-3-2023,10:35:58
GPS3,48.781242,11.476191,387.200,28-3-2023,10:36:3
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:59
GPS1,48.781341,11.475975,0.000,28-3-2023,10:35:59
GPS2,48.781402,11.475865,0.000,28-3-2023,10:35:59
GPS3,48.781242,11.476191,387.200,28-3-2023,10:36:3
GPS1,48.781341,11.475975,0.000,28-3-2023,10:35:59
GPS3,48.781242,11.476193,387.200,28-3-2023,10:36:4
GPS2,48.781402,11.475865,0.000,28-3-2023,10:36:0
GPS1,48.781341,11.475971,0.000,28-3-2023,10:36:0
GPS3,48.781242,11.476193,387.200,28-3-2023,10:36:4
GPS2,48.781402,11.475865,0.000,28-3-2023,10:36:0
GPS1,48.781341,11.475971,0.000,28-3-2023,10:36:0
GPS3,48.781238,11.476198,387.200,28-3-2023,10:36:5
GPS2,48.781406,11.475865,0.000,28-3-2023,10:36:1
GPS1,48.781337,11.475968,0.000,28-3-2023,10:36:1
GPS2,48.781406,11.475865,0.000,28-3-2023,10:36:1
GPS3,48.781238,11.476198,387.200,28-3-2023,10:36:5
GPS1,48.781337,11.475968,0.000,28-3-2023,10:36:1
GPS2,48.781406,11.475865,0.000,28-3-2023,10:36:2
GPS3,48.781234,11.476202,387.200,28-3-2023,10:36:6
GPS1,48.781337,11.475966,0.000,28-3-2023,10:36:2
GPS2,48.781406,11.475865,0.000,28-3-2023,10:36:2
GPS3,48.781234,11.476202,387.200,28-3-2023,10:36:6
GPS1,48.781337,11.475966,0.000,28-3-2023,10:36:2
GPS1,48.781337,11.475966,0.000,28-3-2023,10:36:2
GPS3,48.781230,11.476204,387.200,28-3-2023,10:36:7
GPS2,48.781406,11.475866,0.000,28-3-2023,10:36:3
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:3
GPS2,48.781406,11.475866,0.000,28-3-2023,10:36:3
GPS3,48.781230,11.476204,387.200,28-3-2023,10:36:7
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:3
GPS3,48.781230,11.476204,387.200,28-3-2023,10:36:8
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:4
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:4
GPS3,48.781230,11.476204,387.200,28-3-2023,10:36:8
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:4
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:4
GPS3,48.781227,11.476205,387.200,28-3-2023,10:36:9
GPS2,48.781406,11.475869,0.000,28-3-2023,10:36:5
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:5
GPS3,48.781227,11.476205,387.200,28-3-2023,10:36:9
GPS2,48.781406,11.475869,0.000,28-3-2023,10:36:5
GPS1,48.781337,11.475964,0.000,28-3-2023,10:36:5
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:6
GPS3,48.781219,11.476210,387.200,28-3-2023,10:36:10
GPS1,48.781337,11.475962,0.000,28-3-2023,10:36:6
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:6
GPS3,48.781219,11.476210,387.200,28-3-2023,10:36:10
GPS1,48.781337,11.475962,0.000,28-3-2023,10:36:6
GPS3,48.781219,11.476212,387.200,28-3-2023,10:36:11
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:7
GPS1,48.781337,11.475959,0.000,28-3-2023,10:36:7
GPS3,48.781219,11.476212,387.200,28-3-2023,10:36:11
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:7
GPS1,48.781337,11.475959,0.000,28-3-2023,10:36:7
GPS3,48.781215,11.476216,387.200,28-3-2023,10:36:12
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:8
GPS1,48.781337,11.475954,0.000,28-3-2023,10:36:8
GPS3,48.781215,11.476216,387.200,28-3-2023,10:36:12
GPS2,48.781406,11.475868,0.000,28-3-2023,10:36:8
GPS1,48.781337,11.475954,0.000,28-3-2023,10:36:8
GPS2,48.781402,11.475868,0.000,28-3-2023,10:36:9
GPS3,48.781211,11.476217,387.200,28-3-2023,10:36:13
GPS1,48.781333,11.475947,0.000,28-3-2023,10:36:9
GPS2,48.781402,11.475868,0.000,28-3-2023,10:36:9
GPS3,48.781211,11.476217,387.200,28-3-2023,10:36:13
GPS1,48.781333,11.475947,0.000,28-3-2023,10:36:9
GPS3,48.781211,11.476217,387.200,28-3-2023,10:36:14
GPS2,48.781402,11.475869,0.000,28-3-2023,10:36:10
GPS1,48.781333,11.475943,0.000,28-3-2023,10:36:10
GPS2,48.781402,11.475869,0.000,28-3-2023,10:36:10
GPS3,48.781211,11.476217,387.200,28-3-2023,10:36:14
GPS1,48.781333,11.475943,0.000,28-3-2023,10:36:10
GPS3,48.781208,11.476216,387.200,28-3-2023,10:36:15
GPS2,48.781402,11.475869,0.000,28-3-2023,10:36:11
GPS1,48.781333,11.475939,0.000,28-3-2023,10:36:11
GPS2,48.781402,11.475869,0.000,28-3-2023,10:36:11
GPS3,48.781208,11.476216,387.200,28-3-2023,10:36:15
GPS1,48.781333,11.475939,0.000,28-3-2023,10:36:11
GPS3,48.781208,11.476217,387.200,28-3-2023,10:36:16
GPS2,48.781402,11.475873,0.000,28-3-2023,10:36:12
GPS1,48.781330,11.475936,0.000,28-3-2023,10:36:12
GPS3,48.781208,11.476217,387.200,28-3-2023,10:36:16
GPS2,48.781402,11.475873,0.000,28-3-2023,10:36:12
GPS1,48.781330,11.475936,0.000,28-3-2023,10:36:12
GPS3,48.781208,11.476218,387.200,28-3-2023,10:36:17
GPS2,48.781398,11.475877,0.000,28-3-2023,10:36:13
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:13
GPS3,48.781208,11.476218,387.200,28-3-2023,10:36:17
GPS2,48.781398,11.475877,0.000,28-3-2023,10:36:13
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:13
GPS3,48.781204,11.476222,387.200,28-3-2023,10:36:18
GPS2,48.781402,11.475872,0.000,28-3-2023,10:36:14
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:14
GPS3,48.781204,11.476222,387.200,28-3-2023,10:36:18
GPS2,48.781402,11.475872,0.000,28-3-2023,10:36:14
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:14
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:14
GPS3,48.781204,11.476223,387.200,28-3-2023,10:36:19
GPS2,48.781402,11.475874,0.000,28-3-2023,10:36:15
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:15
GPS2,48.781402,11.475874,0.000,28-3-2023,10:36:15
GPS3,48.781204,11.476223,387.200,28-3-2023,10:36:19
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:15
GPS3,48.781200,11.476225,387.200,28-3-2023,10:36:20
GPS2,48.781398,11.475877,0.000,28-3-2023,10:36:16
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:16
GPS3,48.781200,11.476225,387.200,28-3-2023,10:36:20
GPS2,48.781398,11.475877,0.000,28-3-2023,10:36:16
GPS1,48.781330,11.475934,0.000,28-3-2023,10:36:16
GPS3,48.781200,11.476228,387.200,28-3-2023,10:36:21
GPS2,48.781398,11.475880,0.000,28-3-2023,10:36:17
GPS1,48.781330,11.475935,0.000,28-3-2023,10:36:17
GPS3,48.781200,11.476228,387.200,28-3-2023,10:36:21
GPS2,48.781398,11.475880,0.000,28-3-2023,10:36:17
GPS1,48.781330,11.475935,0.000,28-3-2023,10:36:17
GPS3,48.781200,11.476230,387.200,28-3-2023,10:36:22
GPS2,48.781398,11.475883,0.000,28-3-2023,10:36:18
GPS1,48.781330,11.475935,0.000,28-3-2023,10:36:18
GPS3,48.781200,11.476230,387.200,28-3-2023,10:36:22
GPS2,48.781398,11.475883,0.000,28-3-2023,10:36:18
GPS1,48.781330,11.475935,0.000,28-3-2023,10:36:18
GPS3,48.781200,11.476229,387.200,28-3-2023,10:36:23
GPS2,48.781394,11.475887,0.000,28-3-2023,10:36:19
GPS1,48.781330,11.475937,0.000,28-3-2023,10:36:19
GPS2,48.781394,11.475887,0.000,28-3-2023,10:36:19
GPS3,48.781200,11.476229,387.200,28-3-2023,10:36:23
GPS1,48.781330,11.475937,0.000,28-3-2023,10:36:19
GPS2,48.781394,11.475890,0.000,28-3-2023,10:36:20
GPS3,48.781204,11.476222,387.200,28-3-2023,10:36:24
GPS1,48.781330,11.475940,0.000,28-3-2023,10:36:20
GPS2,48.781394,11.475890,0.000,28-3-2023,10:36:20
GPS1,48.781330,11.475940,0.000,28-3-2023,10:36:20
GPS3,48.781204,11.476222,387.200,28-3-2023,10:36:24
GPS3,48.781208,11.476216,387.200,28-3-2023,10:36:25
GPS2,48.781394,11.475893,0.000,28-3-2023,10:36:21
GPS1,48.781326,11.475942,0.000,28-3-2023,10:36:21
GPS3,48.781208,11.476216,387.200,28-3-2023,10:36:25
GPS2,48.781394,11.475893,0.000,28-3-2023,10:36:21
GPS1,48.781326,11.475942,0.000,28-3-2023,10:36:21
GPS3,48.781211,11.476214,387.200,28-3-2023,10:36:26
GPS2,48.781391,11.475896,0.000,28-3-2023,10:36:22
GPS1,48.781326,11.475946,0.000,28-3-2023,10:36:22
