36910.95014, 3,   1.107,  3.717,  5.387, 4,   0.533, -0.315,  0.381, 5,  -8.588,  0.900,-48.994
36910.97016, 3,   1.155,  3.846,  5.955
36910.99018, 3,   0.911,  3.798,  6.728
36911.01021, 3,   0.548,  3.825,  7.269, 5,  -8.775,  0.825,-48.938
36911.03023, 3,   0.301,  4.057,  7.317
36911.05025, 3,   0.477,  4.532,  7.580
36911.07027, 3,   0.578,  4.786,  8.198, 4,   0.142, -0.162, -0.043
36911.09026, 3,   0.740,  4.600,  9.079, 5,  -8.944,  0.525,-48.863
36911.11024, 3,   0.853,  4.034, 10.553
36911.13026, 3,   0.343,  3.310, 12.119, 4,  -0.275, -0.207, -0.315
36911.15028, 3,  -0.730,  3.460, 11.993, 4,  -0.475, -0.009, -0.161, 5,  -9.150,  0.488,-48.788
36911.17032, 3,   0.042,  4.374, 10.362
36911.19036, 3,   2.434,  5.011, 10.762
36911.21038, 3,   3.994,  4.437, 13.354, 4,  -0.721, -0.195, -0.404, 5,  -9.469,  0.375,-48.750
36911.23040, 3,   3.069,  2.527, 15.906
36911.25042, 3,   0.517,  1.228, 14.701
36911.27044, 3,  -0.907,  1.726, 11.073
36911.29046, 3,  -0.138,  2.611,  9.206, 4,   0.122,  0.184,  0.074, 5,  -9.600,  0.581,-48.694
36911.31048, 3,   2.142,  3.475,  9.878
36911.33051, 3,   3.906,  4.043, 10.532
36911.35050, 3,   3.577,  3.760, 10.395
36911.37048, 3,   1.956,  2.964,  9.359
36911.39054, 3,   0.311,  2.562,  7.782, 4,   0.137,  0.271, -0.459, 5,  -9.769,  0.469,-48.563
36911.41059, 3,  -0.636,  2.570,  6.210, 5,  -9.994,  0.544,-48.506
36911.43061, 3,  -0.971,  2.891,  5.081
36911.45062, 3,  -0.747,  3.441,  4.421
36911.47063, 3,  -0.346,  3.926,  4.254, 4,   0.534,  0.507, -0.349
36911.49065, 3,  -0.216,  4.316,  4.236, 4,   0.209, -0.150, -0.332, 5, -10.031,  0.506,-48.731
36911.51066, 3,  -0.286,  4.431,  4.636
36911.53067, 3,  -0.246,  4.329,  5.993
36911.55069, 3,  -0.079,  4.147,  8.056, 5,  -9.938,  0.413,-48.656
36911.57072, 3,  -0.396,  3.778,  9.884
36911.59075, 3,  -1.012,  3.339, 10.737
36911.61077, 3,  -1.687,  3.293, 10.485, 4,  -0.442, -0.034, -0.363
36911.63079, 3,  -1.539,  3.714,  9.972, 4,  -0.413,  0.096,  0.122, 5,  -9.769,  0.544,-48.638
36911.65082, 3,  -0.857,  3.872, 11.321
36911.67085, 3,  -0.792,  3.447, 13.714
36911.69087, 3,  -1.310,  2.832, 13.478, 5,  -9.450,  0.619,-48.731
36911.71089, 3,  -1.407,  3.476, 12.139
36911.73091, 3,  -0.906,  4.021, 12.023
36911.75093, 3,  -1.437,  2.693, 13.185, 4,  -0.542,  0.589,  0.534, 5,  -8.906,  0.788,-48.638
36911.77094, 3,  -2.040,  1.819, 13.455
36911.79096, 3,  -1.442,  1.463, 11.527
36911.81097, 3,  -0.618,  2.155, 10.129, 4,  -0.433,  0.119,  1.000, 5,  -8.344,  1.013,-48.713
36911.83099, 3,   0.087,  3.112, 10.021
36911.85101, 3,   0.724,  2.790, 10.365
36911.87103, 3,   0.659,  2.069, 11.278
36911.89105, 3,   0.466,  1.077, 10.720, 4,  -0.012, -0.700,  0.588, 5,  -7.856,  1.388,-48.694
36911.91108, 3,  -0.289,  0.526,  9.729
36911.93110, 3,  -0.400,  0.725,  8.300
36911.95111, 3,  -0.211,  1.451,  6.729, 4,   0.458,  0.037,  0.549, 5,  -7.500,  1.613,-48.638
36911.97111, 3,   0.129,  2.067,  5.515
36911.99111, 3,   0.253,  2.654,  4.850
36912.01113, 3,   0.105,  3.028,  4.274, 4,   0.868,  0.125,  0.847, 5,  -7.219,  1.969,-48.506
36912.03115, 3,  -0.271,  2.931,  4.193
36912.05117, 3,   0.454,  3.304,  5.294
36912.07118, 3,   0.947,  3.807,  6.421
36912.09119, 3,   1.361,  4.099,  7.419, 4,   0.300, -0.651,  0.793, 5,  -7.013,  2.438,-48.450
36912.11119, 3,   1.840,  4.181,  9.063
36912.13121, 3,   2.365,  4.307,  9.953
36912.15124, 3,   2.814,  4.178, 10.511, 4,  -0.357, -0.345,  0.309, 5,  -7.050,  2.925,-48.450
36912.17128, 3,   2.673,  3.739, 11.375
36912.19133, 3,   1.956,  3.113, 13.149
36912.21135, 3,   1.030,  3.130, 13.373, 5,  -7.388,  3.431,-48.244
36912.23136, 3,   2.057,  4.244, 12.082
36912.25138, 3,   3.927,  4.769, 11.612, 4,  -0.541,  0.030,  0.057
36912.27140, 3,   4.685,  3.694, 14.378
36912.29141, 3,   3.327,  1.866, 16.768, 4,  -0.578, -0.210, -0.187, 5,  -7.688,  3.881,-48.150
36912.31143, 3,   1.888,  0.814, 15.608
36912.33145, 3,   2.159,  1.509, 12.376
36912.35144, 3,   3.904,  2.871, 10.073, 5,  -8.025,  4.125,-48.094
36912.37143, 3,   5.172,  3.727,  8.923, 4,   0.678, -0.003,  0.006
36912.39149, 3,   4.638,  3.379,  8.566
36912.41152, 3,   3.304,  2.469,  8.454, 4,   0.613, -0.141, -0.720, 5,  -8.400,  3.975,-48.225
36912.43155, 3,   2.197,  1.972,  7.413
36912.45157, 3,   1.461,  1.949,  5.826
36912.47159, 3,   0.864,  2.199,  4.083
36912.49161, 3,   0.603,  2.576,  3.382, 5,  -8.794,  3.731,-48.225
36912.51162, 3,   0.477,  3.252,  3.160
36912.53164, 3,   0.108,  3.505,  2.687
36912.55166, 3,  -0.131,  3.506,  3.634, 4,  -0.055, -0.343, -0.781, 5,  -9.263,  3.300,-48.113
36912.57168, 3,  -0.251,  3.420,  5.229
36912.59169, 3,   0.231,  3.623,  7.451
36912.61171, 3,   0.765,  3.780,  9.662
36912.63173, 3,   0.500,  3.688, 11.437, 4,  -0.446, -0.368, -0.560, 5,  -9.788,  3.075,-48.038
36912.65175, 3,  -0.364,  3.534, 11.854
36912.67176, 3,  -0.713,  3.902, 11.314
36912.69179, 3,  -0.257,  4.242, 11.533, 5, -10.275,  2.719,-48.000
36912.71181, 3,   0.014,  4.292, 12.851
36912.73184, 3,   0.141,  4.410, 12.993
36912.75186, 3,   0.795,  5.142, 11.962, 4,  -0.078,  0.018,  0.041, 5, -10.575,  2.213,-48.225
36912.77187, 3,   1.553,  4.943, 12.455
36912.79189, 3,   1.534,  3.477, 14.989
36912.81191, 3,   0.117,  2.173, 14.678, 4,  -0.279,  0.039,  0.467, 5, -10.875,  1.613,-48.338
36912.83192, 3,  -0.948,  2.366, 11.093
36912.85193, 3,  -0.511,  3.471,  8.413
36912.87195, 3,   1.114,  4.155,  8.373, 4,   0.256,  0.421,  0.713, 5, -11.175,  0.919,-48.563
36912.89197, 3,   2.562,  4.197,  9.189
36912.91199, 3,   2.271,  3.430,  9.608
36912.93201, 3,   1.094,  2.484,  9.333
36912.95204, 3,   0.262,  2.061,  8.527, 4,  -0.048, -0.248,  0.459, 5, -11.269,  0.750,-48.619
36912.97207, 3,   0.077,  2.008,  7.511
36912.99211, 3,   0.573,  2.396,  6.867
36913.01213, 3,   1.027,  2.871,  6.675, 4,  -0.011,  0.567,  0.514, 5, -11.269,  0.788,-48.750
36913.03213, 3,   1.354,  3.044,  6.558
36913.05214, 3,   1.356,  3.071,  6.025
36913.07215, 3,   1.298,  3.491,  5.600, 4,   0.862, -0.078,  0.508
36913.09215, 3,   1.349,  3.845,  5.665, 5, -11.306,  0.881,-48.975
36913.11213, 3,   1.407,  4.119,  6.015
36913.13215, 3,   1.432,  4.334,  6.622
36913.15218, 3,   1.347,  4.316,  7.794, 4,   0.445, -0.130,  0.124, 5, -11.138,  0.656,-49.238
36913.17221, 3,   1.501,  4.207,  9.420
36913.19223, 3,   1.408,  3.748, 10.594
36913.21225, 3,   0.245,  3.241, 11.291, 4,  -0.519, -0.061, -0.301, 5, -10.744,  0.544,-49.313
36913.23228, 3,  -0.531,  3.447, 10.548
36913.25230, 3,   0.955,  4.105, 10.845
36913.27233, 3,   3.138,  4.401, 12.217
36913.29234, 3,   3.782,  3.556, 15.200, 4,  -0.975, -0.214, -0.002, 5, -10.575,  0.769,-49.294
36913.31236, 3,   2.087,  2.130, 16.834
36913.33238, 3,   0.420,  1.433, 14.932
36913.35237, 3,   0.367,  2.154, 11.405, 4,  -0.381,  0.266,  0.093, 5, -10.425,  1.013,-49.388
36913.37236, 3,   2.104,  3.378,  9.360
36913.39242, 3,   4.370,  4.456,  9.115
36913.41246, 3,   5.339,  4.674,  9.457, 4,   0.736, -0.513,  0.459, 5, -10.519,  1.219,-49.256
36913.43249, 3,   4.377,  3.725,  9.619
36913.45252, 3,   2.664,  2.781,  8.825
36913.47254, 3,   1.329,  2.342,  7.619
36913.49255, 3,   0.411,  2.244,  6.271, 4,   0.454,  0.628, -0.360, 5, -10.500,  1.050,-49.350
36913.51255, 3,   0.008,  2.506,  5.173
36913.53256, 3,  -0.094,  2.850,  3.936
36913.55258, 3,   0.390,  3.686,  3.616, 4,   0.843,  0.332, -0.039, 5, -10.331,  0.488,-49.481
36913.57262, 3,   0.865,  4.539,  4.053
36913.59266, 3,   1.543,  4.785,  3.879
36913.61268, 3,   1.635,  4.779,  5.189
36913.63269, 3,   1.661,  4.833,  6.344, 5, -10.181,  0.019,-49.688
36913.65271, 3,   1.597,  4.717,  8.263
36913.67272, 3,   1.235,  4.653, 10.397
36913.69273, 3,   0.552,  4.649, 11.092, 4,  -0.605,  0.258, -0.286, 5, -10.125, -0.094,-49.706
36913.71274, 3,   0.052,  4.532, 10.822
36913.73275, 3,   0.278,  4.409, 11.830
36913.75277, 3,   0.405,  4.425, 12.962, 5, -10.013, -0.263,-49.856
36913.77280, 3,   0.918,  4.988, 12.746
36913.79282, 3,   2.148,  5.506, 12.740
36913.81284, 3,   2.499,  4.552, 14.605, 4,  -0.269,  0.054,  0.168, 5,  -9.656, -0.713,-50.081
36913.83287, 3,   1.325,  2.754, 15.991
36913.85289, 3,  -0.179,  1.852, 14.064
36913.87291, 3,  -0.749,  2.757,  9.790, 4,  -0.329,  0.083,  0.272
36913.89293, 3,   0.070,  3.986,  7.641, 4,   0.538,  0.215,  0.622, 5,  -9.281, -1.219,-50.250
36913.91295, 3,   1.804,  4.148,  8.493
36913.93296, 3,   2.482,  3.615,  9.667
36913.95298, 3,   1.789,  2.792,  9.607, 4,   0.099,  0.040,  0.244, 5,  -8.775, -1.894,-50.438
36913.97301, 3,   0.828,  2.276,  8.477
36913.99303, 3,   0.406,  2.382,  7.055
36914.01305, 3,   0.145,  2.507,  5.821, 4,   0.368,  0.287,  0.436, 5,  -8.344, -2.250,-50.513
36914.03307, 3,   0.029,  2.693,  4.992
36914.05308, 3,   0.204,  2.867,  4.890
36914.07310, 3,   0.611,  3.227,  5.358
36914.09311, 3,   0.868,  3.608,  5.590, 5,  -8.025, -2.269,-50.569
36914.11310, 3,   0.998,  4.055,  5.968
36914.13312, 3,   1.205,  4.507,  6.526, 4,   0.318,  0.017,  0.522
36914.15315, 3,   1.319,  4.988,  7.035, 5,  -7.725, -2.250,-50.681
36914.17319, 3,   1.311,  5.268,  7.858
36914.19323, 3,   1.260,  5.430,  8.733
36914.21325, 3,   1.711,  5.340, 10.126, 4,  -0.466,  0.104, -0.243, 5,  -7.313, -2.269,-50.775
36914.23326, 3,   2.338,  4.756, 12.516
36914.25327, 3,   1.783,  3.575, 14.493
36914.27328, 3,   0.272,  3.553, 13.458
36914.29330, 3,   0.558,  4.893,  9.859, 5,  -6.863, -2.344,-50.925
36914.31330, 3,   2.404,  5.921,  8.763
36914.33331, 3,   4.015,  4.906, 11.514
36914.35331, 3,   3.374,  2.647, 14.975, 4,  -0.184,  0.178, -0.054
36914.37330, 3,   1.007,  0.997, 14.687, 5,  -6.431, -2.475,-50.888
36914.39338, 3,  -0.574,  1.233, 11.294
36914.41342, 3,   0.397,  2.302,  9.306, 4,  -0.386,  0.444, -0.375, 5,  -5.981, -2.588,-50.963
36914.43343, 3,   2.755,  3.470,  9.567
36914.45344, 3,   4.036,  4.032,  9.703
36914.47345, 3,   3.849,  3.849,  9.272, 4,   0.553, -0.663,  0.120, 5,  -5.644, -2.513,-51.000
36914.49347, 3,   2.678,  3.347,  8.052
36914.51349, 3,   1.452,  3.102,  6.540
36914.53351, 3,   0.724,  3.172,  5.387
36914.55353, 3,   0.458,  3.575,  4.293, 4,   0.203,  0.572, -0.477, 5,  -5.119, -2.719,-51.056
36914.57355, 3,   0.421,  4.107,  3.672
36914.59357, 3,   0.564,  4.516,  3.413
36914.61359, 3,   0.675,  4.639,  3.845, 4,   0.230,  0.115, -0.544
36914.63361, 3,   0.766,  4.595,  4.807, 5,  -4.725, -3.038,-51.038
36914.65363, 3,   0.968,  4.453,  6.703
36914.67365, 3,   1.286,  4.377,  8.811
36914.69367, 3,   1.118,  4.475, 10.145, 4,  -0.512, -0.209, -0.689, 5,  -4.331, -3.075,-50.925
36914.71368, 3,   0.566,  4.644, 10.414
36914.73370, 3,   0.040,  4.822, 10.661
36914.75371, 3,   0.002,  4.779, 11.087, 4,  -0.321, -0.100, -0.580, 5,  -3.956, -3.038,-50.831
36914.77373, 3,  -0.023,  4.481, 12.386
36914.79375, 3,  -0.540,  4.446, 12.647
36914.81377, 3,  -0.510,  5.072, 11.635, 4,  -0.228, -0.080, -0.171, 5,  -3.881, -3.019,-50.663
36914.83379, 3,   0.481,  5.029, 12.483
36914.85382, 3,   0.978,  3.934, 14.769
36914.87384, 3,  -0.098,  2.234, 15.592
36914.89386, 3,  -2.101,  1.536, 12.497, 4,  -0.207,  0.019, -0.085, 5,  -3.731, -2.944,-50.644
36914.91387, 3,  -2.670,  2.496,  8.452
36914.93389, 3,  -1.887,  3.383,  7.613
36914.95391, 3,  -0.282,  3.440,  9.038, 4,   0.235, -0.155,  0.465, 5,  -3.694, -3.094,-50.475
36914.97393, 3,   0.695,  3.198, 10.149
36914.99396, 3,   1.037,  2.909, 10.517
36915.01398, 3,   0.709,  2.541,  9.843, 4,   0.145, -0.221,  0.272, 5,  -3.713, -3.056,-50.288
36915.03399, 3,   0.233,  2.537,  8.219
36915.05400, 3,   0.084,  2.738,  6.753
36915.07401, 3,   0.068,  3.041,  5.372, 5,  -3.900, -2.981,-50.175
36915.09401, 3,   0.354,  3.402,  4.921
36915.11400, 3,   0.614,  3.616,  5.063
36915.13402, 3,   0.619,  3.619,  5.662, 4,   0.332,  0.112,  0.332
36915.15406, 3,   0.499,  3.684,  5.891, 5,  -3.975, -2.644,-50.006
36915.17411, 3,   0.446,  3.788,  6.492
36915.19416, 3,   0.518,  3.963,  7.140
36915.21418, 3,   0.546,  4.340,  7.603, 4,  -0.172,  0.046, -0.013, 5,  -4.031, -2.438,-49.819
36915.23419, 3,   0.483,  4.720,  7.860
36915.25421, 3,   0.670,  4.918,  8.633
36915.27423, 3,   0.956,  4.551, 10.038, 4,  -0.519, -0.153, -0.294, 5,  -4.144, -2.419,-49.613
36915.29423, 3,   1.070,  3.701, 11.537
36915.31424, 3,   0.573,  3.072, 13.081
