2023.0,4.0,14.0,10.0,48.0,54.0,199999989.0,48.78198885502735,11.47487032067572
2023.0,4.0,14.0,10.0,48.0,54.0,299999989.0,48.78198884538384,11.474870325328073
2023.0,4.0,14.0,10.0,48.0,54.0,399999989.0,48.781988805138354,11.474870297228513
2023.0,4.0,14.0,10.0,48.0,54.0,499999989.0,48.78198881170033,11.47487029834491
2023.0,4.0,14.0,10.0,48.0,54.0,599999989.0,48.781988832949544,11.474870307740424
2023.0,4.0,14.0,10.0,48.0,54.0,699999989.0,48.781988794793016,11.474870312139343
2023.0,4.0,14.0,10.0,48.0,54.0,799999989.0,48.78198881865849,11.474870304301447
2023.0,4.0,14.0,10.0,48.0,54.0,899999989.0,48.78198881564945,11.474870314262684
2023.0,4.0,14.0,10.0,48.0,54.0,999999989.0,48.781988815966606,11.474870316318263
2023.0,4.0,14.0,10.0,48.0,55.0,99999989.0,48.78198880586544,11.474870323693764
2023.0,4.0,14.0,10.0,48.0,55.0,199999989.0,48.781988816593056,11.47487031311545
2023.0,4.0,14.0,10.0,48.0,55.0,299999989.0,48.78198882233738,11.474870312222018
2023.0,4.0,14.0,10.0,48.0,55.0,399999989.0,48.78198880722124,11.474870269921636
2023.0,4.0,14.0,10.0,48.0,55.0,499999988.0,48.78198879579763,11.474870277525735
2023.0,4.0,14.0,10.0,48.0,55.0,599999989.0,48.781988798856155,11.474870301580221
2023.0,4.0,14.0,10.0,48.0,55.0,699999989.0,48.7819888183742,11.474870304666302
2023.0,4.0,14.0,10.0,48.0,55.0,799999989.0,48.781988821993814,11.474870299711887
2023.0,4.0,14.0,10.0,48.0,55.0,899999989.0,48.78198882512096,11.474870303253084
2023.0,4.0,14.0,10.0,48.0,55.0,999999989.0,48.781988840354316,11.474870272758695
2023.0,4.0,14.0,10.0,48.0,56.0,99999989.0,48.781988821474684,11.474870292058867
2023.0,4.0,14.0,10.0,48.0,56.0,199999989.0,48.781988820804415,11.474870313747049
2023.0,4.0,14.0,10.0,48.0,56.0,299999989.0,48.78198884464557,11.474870306834374
2023.0,4.0,14.0,10.0,48.0,56.0,399999989.0,48.781988826541756,11.474870308702965
2023.0,4.0,14.0,10.0,48.0,56.0,499999989.0,48.78198885776305,11.474870359917698
2023.0,4.0,14.0,10.0,48.0,56.0,599999989.0,48.781988843207685,11.474870334775943
2023.0,4.0,14.0,10.0,48.0,56.0,699999989.0,48.78198887066033,11.47487035010634
2023.0,4.0,14.0,10.0,48.0,56.0,799999989.0,48.78198883897956,11.47487033651141
2023.0,4.0,14.0,10.0,48.0,56.0,899999989.0,48.78198882910942,11.47487033407865
2023.0,4.0,14.0,10.0,48.0,56.0,999999989.0,48.78198886924361,11.47487034258047
2023.0,4.0,14.0,10.0,48.0,57.0,99999989.0,48.78198887756166,11.474870348913608
2023.0,4.0,14.0,10.0,48.0,57.0,199999989.0,48.78198885526626,11.47487033924166
2023.0,4.0,14.0,10.0,48.0,57.0,299999990.0,48.78198884405742,11.474870327544487
2023.0,4.0,14.0,10.0,48.0,57.0,399999990.0,48.78198884987899,11.474870331384567
2023.0,4.0,14.0,10.0,48.0,57.0,499999990.0,48.78198884055102,11.474870307781755
2023.0,4.0,14.0,10.0,48.0,57.0,599999990.0,48.781988853904814,11.474870347823162
2023.0,4.0,14.0,10.0,48.0,57.0,699999989.0,48.781988849661886,11.474870338958022
2023.0,4.0,14.0,10.0,48.0,57.0,799999989.0,48.78198887144585,11.474870363410215
2023.0,4.0,14.0,10.0,48.0,57.0,899999989.0,48.78198886411219,11.474870356958727
2023.0,4.0,14.0,10.0,48.0,57.0,999999989.0,48.78198884970041,11.474870363139372
2023.0,4.0,14.0,10.0,48.0,58.0,99999989.0,48.78198885186308,11.474870388121918
2023.0,4.0,14.0,10.0,48.0,58.0,199999989.0,48.78198889044694,11.474870369547284
2023.0,4.0,14.0,10.0,48.0,58.0,299999989.0,48.781988887726534,11.474870378656547
2023.0,4.0,14.0,10.0,48.0,58.0,399999989.0,48.781988880011404,11.474870384480544
2023.0,4.0,14.0,10.0,48.0,58.0,499999989.0,48.78198885756981,11.474870376802603
2023.0,4.0,14.0,10.0,48.0,58.0,599999989.0,48.78198883900846,11.47487036194009
2023.0,4.0,14.0,10.0,48.0,58.0,699999989.0,48.78198882659717,11.474870306881597
2023.0,4.0,14.0,10.0,48.0,58.0,799999989.0,48.78198880618777,11.474870316223065
2023.0,4.0,14.0,10.0,48.0,58.0,899999989.0,48.78198882122279,11.474870311989232
2023.0,4.0,14.0,10.0,48.0,58.0,999999989.0,48.781988791987544,11.474870319014272
2023.0,4.0,14.0,10.0,48.0,59.0,99999989.0,48.78198880615711,11.474870366313754
2023.0,4.0,14.0,10.0,48.0,59.0,199999989.0,48.78198879408988,11.474870417693634
2023.0,4.0,14.0,10.0,48.0,59.0,299999989.0,48.781988804779715,11.474870567722787
2023.0,4.0,14.0,10.0,48.0,59.0,399999989.0,48.78198875455807,11.474870729571528
2023.0,4.0,14.0,10.0,48.0,59.0,499999989.0,48.78198874980667,11.47487092590715
2023.0,4.0,14.0,10.0,48.0,59.0,599999989.0,48.78198876571492,11.474871097518394
2023.0,4.0,14.0,10.0,48.0,59.0,699999988.0,48.78198874818099,11.474871272842075
2023.0,4.0,14.0,10.0,48.0,59.0,799999988.0,48.781988729265244,11.47487144136663
2023.0,4.0,14.0,10.0,48.0,59.0,899999988.0,48.781988763795475,11.474871749617582
2023.0,4.0,14.0,10.0,48.0,59.0,999999989.0,48.78198879956214,11.474872129163568
2023.0,4.0,14.0,10.0,49.0,0.0,99999989.0,48.78198874977958,11.474872508613522
2023.0,4.0,14.0,10.0,49.0,0.0,199999989.0,48.781988607182484,11.474872789988128
2023.0,4.0,14.0,10.0,49.0,0.0,299999988.0,48.7819884428717,11.474873267569995
2023.0,4.0,14.0,10.0,49.0,0.0,399999988.0,48.78198829216889,11.47487364960992
2023.0,4.0,14.0,10.0,49.0,0.0,499999988.0,48.78198822076079,11.474874144253917
2023.0,4.0,14.0,10.0,49.0,0.0,599999988.0,48.781988060611134,11.474874646638321
2023.0,4.0,14.0,10.0,49.0,0.0,699999988.0,48.78198787155521,11.474875088001285
2023.0,4.0,14.0,10.0,49.0,0.0,799999988.0,48.781987709465014,11.47487544335718
2023.0,4.0,14.0,10.0,49.0,0.0,899999988.0,48.78198757763046,11.474876084339911
2023.0,4.0,14.0,10.0,49.0,0.0,999999988.0,48.781987398805235,11.474876595551745
2023.0,4.0,14.0,10.0,49.0,1.0,99999988.0,48.78198721813894,11.474877086698726
2023.0,4.0,14.0,10.0,49.0,1.0,199999988.0,48.78198715928833,11.474877682108854
2023.0,4.0,14.0,10.0,49.0,1.0,299999988.0,48.78198704202244,11.474878387307534
2023.0,4.0,14.0,10.0,49.0,1.0,399999988.0,48.781986936559775,11.474879073449461
2023.0,4.0,14.0,10.0,49.0,1.0,499999988.0,48.78198676239566,11.474879622651864
2023.0,4.0,14.0,10.0,49.0,1.0,599999988.0,48.781986630081065,11.474880279424049
2023.0,4.0,14.0,10.0,49.0,1.0,699999988.0,48.78198649492521,11.474880829013518
2023.0,4.0,14.0,10.0,49.0,1.0,799999988.0,48.78198626250526,11.47488148713977
