GPS,Latitude,Longitude,Altitude,Date,Time 
GPS1,48.781017,11.475673,382.800,28-3-2023,14:2:1
GPS3,48.781070,11.475622,384.000,28-3-2023,14:2:1
GPS2,48.781116,11.475540,376.300,28-3-2023,14:2:1
GPS1,48.781017,11.475673,382.800,28-3-2023,14:2:1
GPS3,48.781070,11.475622,384.000,28-3-2023,14:2:1
GPS2,48.781124,11.475549,376.300,28-3-2023,14:2:2
GPS3,48.781082,11.475630,384.000,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS2,48.781124,11.475549,376.300,28-3-2023,14:2:2
GPS3,48.781082,11.475630,384.000,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS2,48.781127,11.475558,376.300,28-3-2023,14:2:3
GPS3,48.781089,11.475638,384.000,28-3-2023,14:2:3
GPS2,48.781127,11.475558,376.300,28-3-2023,14:2:3
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS2,48.781127,11.475558,376.300,28-3-2023,14:2:3
GPS3,48.781089,11.475638,384.000,28-3-2023,14:2:3
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS2,48.781139,11.475569,376.300,28-3-2023,14:2:4
GPS3,48.781101,11.475645,384.000,28-3-2023,14:2:4
GPS2,48.781139,11.475569,376.300,28-3-2023,14:2:4
GPS3,48.781101,11.475645,384.000,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:2
GPS3,48.781101,11.475645,384.000,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS2,48.781139,11.475569,376.300,28-3-2023,14:2:4
GPS3,48.781101,11.475645,384.000,28-3-2023,14:2:4
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS2,48.781158,11.475596,376.300,28-3-2023,14:2:6
GPS3,48.781120,11.475659,384.000,28-3-2023,14:2:6
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS2,48.781158,11.475596,376.300,28-3-2023,14:2:6
GPS3,48.781120,11.475659,384.000,28-3-2023,14:2:6
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:5
GPS2,48.781162,11.475605,376.300,28-3-2023,14:2:7
GPS3,48.781127,11.475666,384.000,28-3-2023,14:2:7
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS2,48.781162,11.475605,376.300,28-3-2023,14:2:7
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS3,48.781127,11.475666,384.000,28-3-2023,14:2:7
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS2,48.781162,11.475605,376.300,28-3-2023,14:2:7
GPS3,48.781127,11.475666,384.000,28-3-2023,14:2:7
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS2,48.781162,11.475605,376.300,28-3-2023,14:2:7
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:6
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:8
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:8
GPS2,48.781173,11.475619,376.300,28-3-2023,14:2:9
GPS3,48.781147,11.475675,384.000,28-3-2023,14:2:9
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:8
GPS2,48.781173,11.475619,376.300,28-3-2023,14:2:9
GPS3,48.781147,11.475675,384.000,28-3-2023,14:2:9
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:9
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS2,48.781177,11.475627,376.300,28-3-2023,14:2:10
GPS3,48.781154,11.475680,384.000,28-3-2023,14:2:10
GPS2,48.781177,11.475627,376.300,28-3-2023,14:2:10
GPS3,48.781154,11.475680,384.000,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS2,48.781185,11.475636,376.300,28-3-2023,14:2:11
GPS3,48.781162,11.475687,384.000,28-3-2023,14:2:11
GPS2,48.781185,11.475636,376.300,28-3-2023,14:2:11
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS3,48.781162,11.475687,384.000,28-3-2023,14:2:11
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:10
GPS3,48.781169,11.475694,384.000,28-3-2023,14:2:12
GPS2,48.781185,11.475636,376.300,28-3-2023,14:2:11
GPS3,48.781169,11.475694,384.000,28-3-2023,14:2:12
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:11
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:12
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:12
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:12
GPS2,48.781192,11.475658,376.300,28-3-2023,14:2:13
GPS3,48.781177,11.475702,384.000,28-3-2023,14:2:13
GPS2,48.781192,11.475658,376.300,28-3-2023,14:2:13
GPS3,48.781177,11.475702,384.000,28-3-2023,14:2:13
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:13
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:13
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:13
GPS2,48.781200,11.475666,376.300,28-3-2023,14:2:14
GPS3,48.781185,11.475709,384.000,28-3-2023,14:2:14
GPS2,48.781200,11.475666,376.300,28-3-2023,14:2:14
GPS3,48.781185,11.475709,384.000,28-3-2023,14:2:14
GPS3,48.781185,11.475709,384.000,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:13
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:13
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS2,48.781211,11.475668,376.300,28-3-2023,14:2:15
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS2,48.781211,11.475668,376.300,28-3-2023,14:2:15
GPS3,48.781185,11.475709,384.000,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS2,48.781227,11.475671,376.300,28-3-2023,14:2:16
GPS3,48.781204,11.475727,384.000,28-3-2023,14:2:16
GPS1,48.781032,11.475701,382.800,28-3-2023,14:2:14
GPS2,48.781227,11.475671,376.300,28-3-2023,14:2:16
GPS3,48.781204,11.475727,384.000,28-3-2023,14:2:16
GPS2,48.781234,11.475685,376.300,28-3-2023,14:2:17
GPS3,48.781215,11.475732,384.000,28-3-2023,14:2:17
GPS1,48.781158,11.475851,382.800,28-3-2023,14:2:17
GPS2,48.781234,11.475685,376.300,28-3-2023,14:2:17
GPS3,48.781215,11.475732,384.000,28-3-2023,14:2:17
GPS1,48.781158,11.475851,382.800,28-3-2023,14:2:17
GPS2,48.781242,11.475693,376.300,28-3-2023,14:2:18
GPS3,48.781227,11.475740,384.000,28-3-2023,14:2:18
GPS1,48.781143,11.475794,382.800,28-3-2023,14:2:18
GPS2,48.781242,11.475693,376.300,28-3-2023,14:2:18
GPS3,48.781227,11.475740,384.000,28-3-2023,14:2:18
GPS1,48.781143,11.475794,382.800,28-3-2023,14:2:18
GPS1,48.781143,11.475794,382.800,28-3-2023,14:2:18
GPS2,48.781261,11.475695,376.300,28-3-2023,14:2:19
GPS3,48.781238,11.475744,384.000,28-3-2023,14:2:19
GPS2,48.781261,11.475695,376.300,28-3-2023,14:2:19
GPS3,48.781238,11.475744,384.000,28-3-2023,14:2:19
GPS1,48.781143,11.475794,382.800,28-3-2023,14:2:18
GPS1,48.781150,11.475811,385.900,28-3-2023,14:2:19
GPS1,48.781150,11.475811,385.900,28-3-2023,14:2:19
GPS2,48.781280,11.475691,376.300,28-3-2023,14:2:20
GPS3,48.781246,11.475751,384.000,28-3-2023,14:2:20
GPS1,48.781150,11.475811,385.900,28-3-2023,14:2:19
GPS2,48.781280,11.475691,376.300,28-3-2023,14:2:20
GPS3,48.781246,11.475751,384.000,28-3-2023,14:2:20
GPS1,48.781150,11.475811,385.900,28-3-2023,14:2:19
GPS2,48.781291,11.475700,376.300,28-3-2023,14:2:21
GPS3,48.781257,11.475753,384.000,28-3-2023,14:2:21
GPS1,48.781250,11.475762,385.900,28-3-2023,14:2:21
GPS2,48.781291,11.475700,376.300,28-3-2023,14:2:21
GPS3,48.781257,11.475753,384.000,28-3-2023,14:2:21
GPS2,48.781314,11.475707,376.300,28-3-2023,14:2:22
GPS3,48.781269,11.475761,384.000,28-3-2023,14:2:22
GPS1,48.781269,11.475720,385.900,28-3-2023,14:2:22
GPS2,48.781314,11.475707,376.300,28-3-2023,14:2:22
GPS3,48.781269,11.475761,384.000,28-3-2023,14:2:22
GPS1,48.781269,11.475720,385.900,28-3-2023,14:2:22
GPS1,48.781269,11.475720,385.900,28-3-2023,14:2:22
GPS2,48.781330,11.475710,376.300,28-3-2023,14:2:23
GPS3,48.781280,11.475767,384.000,28-3-2023,14:2:23
GPS1,48.781269,11.475720,385.900,28-3-2023,14:2:22
GPS2,48.781330,11.475710,376.300,28-3-2023,14:2:23
GPS3,48.781280,11.475767,384.000,28-3-2023,14:2:23
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS2,48.781341,11.475717,376.300,28-3-2023,14:2:24
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS3,48.781291,11.475774,384.000,28-3-2023,14:2:24
GPS2,48.781341,11.475717,376.300,28-3-2023,14:2:24
GPS3,48.781291,11.475774,384.000,28-3-2023,14:2:24
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS2,48.781349,11.475721,376.300,28-3-2023,14:2:25
GPS3,48.781303,11.475780,384.000,28-3-2023,14:2:25
GPS2,48.781349,11.475721,376.300,28-3-2023,14:2:25
GPS3,48.781303,11.475780,384.000,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:23
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781360,11.475722,376.300,28-3-2023,14:2:26
GPS3,48.781307,11.475791,384.000,28-3-2023,14:2:26
GPS2,48.781360,11.475722,376.300,28-3-2023,14:2:26
GPS3,48.781307,11.475791,384.000,28-3-2023,14:2:26
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781368,11.475726,376.300,28-3-2023,14:2:27
GPS3,48.781314,11.475799,384.000,28-3-2023,14:2:27
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781383,11.475728,376.300,28-3-2023,14:2:28
GPS3,48.781326,11.475803,384.000,28-3-2023,14:2:28
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781383,11.475728,376.300,28-3-2023,14:2:28
GPS3,48.781326,11.475803,384.000,28-3-2023,14:2:28
GPS2,48.781394,11.475733,376.300,28-3-2023,14:2:29
GPS3,48.781337,11.475811,384.000,28-3-2023,14:2:29
GPS2,48.781394,11.475733,376.300,28-3-2023,14:2:29
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS3,48.781337,11.475811,384.000,28-3-2023,14:2:29
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781398,11.475742,376.300,28-3-2023,14:2:30
GPS3,48.781349,11.475821,384.000,28-3-2023,14:2:30
GPS2,48.781398,11.475742,376.300,28-3-2023,14:2:30
GPS3,48.781349,11.475821,384.000,28-3-2023,14:2:30
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781398,11.475750,376.300,28-3-2023,14:2:31
GPS3,48.781360,11.475828,384.000,28-3-2023,14:2:31
GPS2,48.781398,11.475750,376.300,28-3-2023,14:2:31
GPS3,48.781360,11.475828,384.000,28-3-2023,14:2:31
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781414,11.475762,376.300,28-3-2023,14:2:32
GPS3,48.781372,11.475833,384.000,28-3-2023,14:2:32
GPS2,48.781414,11.475762,376.300,28-3-2023,14:2:32
GPS3,48.781372,11.475833,384.000,28-3-2023,14:2:32
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781429,11.475777,376.300,28-3-2023,14:2:33
GPS3,48.781383,11.475841,384.000,28-3-2023,14:2:33
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781444,11.475797,376.300,28-3-2023,14:2:34
GPS3,48.781394,11.475848,384.000,28-3-2023,14:2:34
GPS2,48.781444,11.475797,376.300,28-3-2023,14:2:34
GPS3,48.781394,11.475848,384.000,28-3-2023,14:2:34
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS2,48.781452,11.475810,376.300,28-3-2023,14:2:35
GPS3,48.781406,11.475854,384.000,28-3-2023,14:2:35
GPS2,48.781452,11.475810,376.300,28-3-2023,14:2:35
GPS3,48.781406,11.475854,384.000,28-3-2023,14:2:35
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:25
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:35
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:35
GPS2,48.781463,11.475818,376.300,28-3-2023,14:2:36
GPS3,48.781417,11.475860,384.000,28-3-2023,14:2:36
GPS2,48.781463,11.475818,376.300,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:35
GPS3,48.781417,11.475860,384.000,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:35
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:35
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:37
GPS2,48.781463,11.475818,376.300,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:37
GPS3,48.781417,11.475860,384.000,28-3-2023,14:2:36
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:37
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:37
GPS2,48.781478,11.475830,376.300,28-3-2023,14:2:38
GPS3,48.781444,11.475874,384.000,28-3-2023,14:2:38
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:37
GPS2,48.781478,11.475830,376.300,28-3-2023,14:2:38
GPS3,48.781444,11.475874,384.000,28-3-2023,14:2:38
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS2,48.781486,11.475839,376.300,28-3-2023,14:2:39
GPS3,48.781452,11.475878,384.000,28-3-2023,14:2:39
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS2,48.781486,11.475841,376.300,28-3-2023,14:2:40
GPS3,48.781463,11.475871,384.000,28-3-2023,14:2:40
GPS2,48.781486,11.475841,376.300,28-3-2023,14:2:40
GPS3,48.781463,11.475871,384.000,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:39
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS3,48.781463,11.475871,384.000,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS2,48.781494,11.475817,376.300,28-3-2023,14:2:42
GPS3,48.781482,11.475835,384.000,28-3-2023,14:2:42
GPS2,48.781494,11.475817,376.300,28-3-2023,14:2:42
GPS3,48.781482,11.475835,384.000,28-3-2023,14:2:42
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS1,48.781272,11.475786,380.900,28-3-2023,14:2:40
GPS2,48.781501,11.475805,376.300,28-3-2023,14:2:43
GPS3,48.781494,11.475820,384.000,28-3-2023,14:2:43
GPS2,48.781501,11.475805,376.300,28-3-2023,14:2:43
