GPS,Latitude,Longitude,Altitude,Date,Time 
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:11
GPS1,48.781681,11.475402,386.000,28-3-2023,13:52:11
GPS2,48.781639,11.475389,382.600,28-3-2023,13:52:11
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:11
GPS1,48.781681,11.475402,386.000,28-3-2023,13:52:11
GPS2,48.781642,11.475388,382.600,28-3-2023,13:52:12
GPS3,48.781677,11.475328,389.100,28-3-2023,13:52:12
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:12
GPS2,48.781642,11.475388,382.600,28-3-2023,13:52:12
GPS3,48.781677,11.475328,389.100,28-3-2023,13:52:12
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:12
GPS2,48.781642,11.475387,382.600,28-3-2023,13:52:13
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:13
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:13
GPS2,48.781642,11.475387,382.600,28-3-2023,13:52:13
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:13
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:13
GPS2,48.781642,11.475386,382.600,28-3-2023,13:52:14
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:14
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:14
GPS2,48.781642,11.475386,382.600,28-3-2023,13:52:14
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:14
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:14
GPS2,48.781642,11.475385,382.600,28-3-2023,13:52:15
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:15
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:15
GPS2,48.781642,11.475385,382.600,28-3-2023,13:52:15
GPS3,48.781677,11.475327,389.100,28-3-2023,13:52:15
GPS1,48.781677,11.475402,386.000,28-3-2023,13:52:15
GPS2,48.781642,11.475384,382.600,28-3-2023,13:52:16
GPS3,48.781673,11.475327,389.100,28-3-2023,13:52:16
GPS1,48.781673,11.475402,386.000,28-3-2023,13:52:16
GPS2,48.781642,11.475384,382.600,28-3-2023,13:52:16
GPS3,48.781673,11.475327,389.100,28-3-2023,13:52:16
GPS1,48.781673,11.475402,386.000,28-3-2023,13:52:16
GPS2,48.781642,11.475382,382.600,28-3-2023,13:52:17
GPS3,48.781673,11.475327,389.100,28-3-2023,13:52:17
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:17
GPS2,48.781642,11.475382,382.600,28-3-2023,13:52:17
GPS3,48.781673,11.475327,389.100,28-3-2023,13:52:17
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:17
GPS2,48.781646,11.475381,382.600,28-3-2023,13:52:18
GPS3,48.781673,11.475326,389.100,28-3-2023,13:52:18
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:18
GPS2,48.781646,11.475381,382.600,28-3-2023,13:52:18
GPS3,48.781673,11.475326,389.100,28-3-2023,13:52:18
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:18
GPS2,48.781646,11.475380,382.600,28-3-2023,13:52:19
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:19
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:19
GPS2,48.781646,11.475380,382.600,28-3-2023,13:52:19
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:19
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:19
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:20
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:20
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:20
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:20
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:20
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:20
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:21
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:21
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:21
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:21
GPS3,48.781669,11.475326,389.100,28-3-2023,13:52:21
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:21
GPS3,48460.367187,0.000000,44.000,28-3-2023,13:52:21
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:22
GPS3,48.781669,11.475326,44.000,28-3-2023,13:52:22
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:22
GPS2,48.781646,11.475378,382.600,28-3-2023,13:52:22
GPS3,48.781669,11.475326,44.000,28-3-2023,13:52:22
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:22
GPS2,48.781646,11.475377,382.600,28-3-2023,13:52:23
GPS3,48.781669,11.475325,44.000,28-3-2023,13:52:23
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:23
GPS2,48.781646,11.475377,382.600,28-3-2023,13:52:23
GPS3,48.781669,11.475325,44.000,28-3-2023,13:52:23
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:23
GPS2,48.781646,11.475377,382.600,28-3-2023,13:52:24
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:24
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:24
GPS2,48.781646,11.475377,382.600,28-3-2023,13:52:24
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:24
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:24
GPS2,48.781646,11.475376,382.600,28-3-2023,13:52:25
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:25
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:25
GPS2,48.781646,11.475376,382.600,28-3-2023,13:52:25
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:25
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:25
GPS2,48.781646,11.475376,382.600,28-3-2023,13:52:26
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:26
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:26
GPS2,48.781646,11.475376,382.600,28-3-2023,13:52:26
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:26
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:26
GPS2,48.781646,11.475375,382.600,28-3-2023,13:52:27
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:27
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:27
GPS2,48.781646,11.475375,382.600,28-3-2023,13:52:27
GPS3,48.781669,11.475324,44.000,28-3-2023,13:52:27
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:27
GPS2,48.781646,11.475375,382.600,28-3-2023,13:52:28
GPS3,48.781673,11.475325,44.000,28-3-2023,13:52:28
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:28
GPS2,48.781646,11.475375,382.600,28-3-2023,13:52:28
GPS3,48.781673,11.475325,44.000,28-3-2023,13:52:28
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:28
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:28
GPS2,48.781646,11.475374,382.600,28-3-2023,13:52:29
GPS3,48.781673,11.475326,44.000,28-3-2023,13:52:29
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:29
GPS2,48.781646,11.475374,382.600,28-3-2023,13:52:29
GPS3,48.781673,11.475326,44.000,28-3-2023,13:52:29
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:29
GPS2,48.781646,11.475374,382.600,28-3-2023,13:52:30
GPS3,48.781677,11.475327,44.000,28-3-2023,13:52:30
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:30
GPS2,48.781646,11.475374,382.600,28-3-2023,13:52:30
GPS3,48.781677,11.475327,44.000,28-3-2023,13:52:30
GPS1,48.781669,11.475400,386.000,28-3-2023,13:52:30
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:31
GPS3,48.781677,11.475329,44.000,28-3-2023,13:52:31
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:31
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:31
GPS3,48.781677,11.475329,44.000,28-3-2023,13:52:31
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:31
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:32
GPS3,48.781681,11.475330,44.000,28-3-2023,13:52:32
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:32
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:32
GPS3,48.781681,11.475330,44.000,28-3-2023,13:52:32
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:32
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:33
GPS3,48.781681,11.475331,44.000,28-3-2023,13:52:33
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:33
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:33
GPS3,48.781681,11.475331,44.000,28-3-2023,13:52:33
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:33
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:34
GPS3,48.781681,11.475332,44.000,28-3-2023,13:52:34
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:34
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:34
GPS3,48.781681,11.475332,44.000,28-3-2023,13:52:34
GPS1,48.781669,11.475401,386.000,28-3-2023,13:52:34
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:35
GPS3,48.781681,11.475333,44.000,28-3-2023,13:52:35
GPS1,48.781669,11.475402,386.000,28-3-2023,13:52:35
GPS2,48.781646,11.475373,382.600,28-3-2023,13:52:35
GPS3,48.781681,11.475333,44.000,28-3-2023,13:52:35
GPS1,48.781669,11.475402,386.000,28-3-2023,13:52:35
GPS2,48.781646,11.475372,382.600,28-3-2023,13:52:36
GPS3,48.781681,11.475334,44.000,28-3-2023,13:52:36
GPS1,48.781673,11.475402,386.000,28-3-2023,13:52:36
GPS2,48.781646,11.475372,382.600,28-3-2023,13:52:36
GPS3,48.781681,11.475334,44.000,28-3-2023,13:52:36
GPS1,48.781673,11.475402,386.000,28-3-2023,13:52:36
GPS2,48.781646,11.475372,382.600,28-3-2023,13:52:37
GPS3,48.781681,11.475335,44.000,28-3-2023,13:52:37
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:37
GPS2,48.781646,11.475372,382.600,28-3-2023,13:52:37
GPS3,48.781681,11.475335,44.000,28-3-2023,13:52:37
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:37
GPS2,48.781646,11.475371,382.600,28-3-2023,13:52:38
GPS3,48.781684,11.475335,44.000,28-3-2023,13:52:38
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:38
GPS2,48.781646,11.475371,382.600,28-3-2023,13:52:38
GPS3,48.781684,11.475335,44.000,28-3-2023,13:52:38
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:38
GPS2,48.781646,11.475370,382.600,28-3-2023,13:52:39
GPS3,48.781684,11.475336,44.000,28-3-2023,13:52:39
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:39
GPS2,48.781646,11.475370,382.600,28-3-2023,13:52:39
GPS3,48.781684,11.475336,44.000,28-3-2023,13:52:39
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:39
GPS2,48.781646,11.475368,382.600,28-3-2023,13:52:40
GPS3,48.781684,11.475336,44.000,28-3-2023,13:52:40
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:40
GPS2,48.781646,11.475368,382.600,28-3-2023,13:52:40
GPS3,48.781684,11.475336,44.000,28-3-2023,13:52:40
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:40
GPS2,48.781646,11.475367,382.600,28-3-2023,13:52:41
GPS3,48.781688,11.475336,44.000,28-3-2023,13:52:41
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:41
GPS2,48.781646,11.475367,382.600,28-3-2023,13:52:41
GPS3,48.781688,11.475336,44.000,28-3-2023,13:52:41
GPS1,48.781673,11.475401,386.000,28-3-2023,13:52:41
GPS2,48.781646,11.475366,382.600,28-3-2023,13:52:42
GPS3,48.781688,11.475337,44.000,28-3-2023,13:52:42
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:42
GPS2,48.781646,11.475366,382.600,28-3-2023,13:52:42
GPS3,48.781688,11.475337,44.000,28-3-2023,13:52:42
GPS1,48.781673,11.475400,386.000,28-3-2023,13:52:42
GPS2,48.781646,11.475365,382.600,28-3-2023,13:52:43
GPS3,48.781692,11.475336,44.000,28-3-2023,13:52:43
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:43
GPS2,48.781646,11.475365,382.600,28-3-2023,13:52:43
GPS3,48.781692,11.475336,44.000,28-3-2023,13:52:43
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:43
GPS2,48.781646,11.475364,382.600,28-3-2023,13:52:44
GPS3,48.781692,11.475336,44.000,28-3-2023,13:52:44
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:44
GPS2,48.781646,11.475364,382.600,28-3-2023,13:52:44
GPS3,48.781692,11.475336,44.000,28-3-2023,13:52:44
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:44
GPS2,48.781646,11.475362,382.600,28-3-2023,13:52:45
GPS3,48.781692,11.475335,44.000,28-3-2023,13:52:45
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:45
GPS2,48.781646,11.475362,382.600,28-3-2023,13:52:45
GPS3,48.781692,11.475335,44.000,28-3-2023,13:52:45
GPS1,48.781677,11.475399,386.000,28-3-2023,13:52:45
GPS2,48.781646,11.475360,382.600,28-3-2023,13:52:46
GPS3,48.781696,11.475334,44.000,28-3-2023,13:52:46
GPS1,48.781677,11.475398,386.000,28-3-2023,13:52:46
GPS2,48.781646,11.475360,382.600,28-3-2023,13:52:46
GPS3,48.781696,11.475334,44.000,28-3-2023,13:52:46
GPS1,48.781677,11.475398,386.000,28-3-2023,13:52:46
GPS2,48.781646,11.475358,382.600,28-3-2023,13:52:47
GPS3,48.781696,11.475334,44.000,28-3-2023,13:52:47
GPS1,48.781677,11.475397,386.000,28-3-2023,13:52:47
GPS2,48.781646,11.475358,382.600,28-3-2023,13:52:47
GPS3,48.781696,11.475334,44.000,28-3-2023,13:52:47
GPS1,48.781677,11.475397,386.000,28-3-2023,13:52:47
GPS2,48.781646,11.475357,382.600,28-3-2023,13:52:48
GPS3,48.781696,11.475333,44.000,28-3-2023,13:52:48
GPS1,48.781677,11.475396,386.000,28-3-2023,13:52:48
GPS2,48.781646,11.475357,382.600,28-3-2023,13:52:48
GPS3,48.781696,11.475333,44.000,28-3-2023,13:52:48
GPS1,48.781677,11.475396,386.000,28-3-2023,13:52:48
GPS2,48.781646,11.475356,382.600,28-3-2023,13:52:49
GPS3,48.781696,11.475333,44.000,28-3-2023,13:52:49
GPS1,48.781677,11.475395,386.000,28-3-2023,13:52:49
GPS2,48.781646,11.475356,382.600,28-3-2023,13:52:49
GPS3,48.781696,11.475333,44.000,28-3-2023,13:52:49
GPS1,48.781677,11.475395,386.000,28-3-2023,13:52:49
GPS2,48.781646,11.475354,382.600,28-3-2023,13:52:50
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:50
GPS1,48.781677,11.475395,386.000,28-3-2023,13:52:50
GPS2,48.781646,11.475354,382.600,28-3-2023,13:52:50
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:50
GPS1,48.781677,11.475395,386.000,28-3-2023,13:52:50
GPS2,48.781646,11.475352,382.600,28-3-2023,13:52:51
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:51
GPS1,48.781677,11.475394,386.000,28-3-2023,13:52:51
GPS2,48.781646,11.475352,382.600,28-3-2023,13:52:51
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:51
GPS1,48.781677,11.475394,386.000,28-3-2023,13:52:51
GPS2,48.781646,11.475349,382.600,28-3-2023,13:52:52
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:52
GPS1,48.781677,11.475394,386.000,28-3-2023,13:52:52
GPS2,48.781646,11.475349,382.600,28-3-2023,13:52:52
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:52
GPS1,48.781677,11.475394,386.000,28-3-2023,13:52:52
GPS2,48.781646,11.475347,382.600,28-3-2023,13:52:53
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:53
GPS1,48.781677,11.475393,386.000,28-3-2023,13:52:53
GPS2,48.781646,11.475347,382.600,28-3-2023,13:52:53
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:53
GPS1,48.781677,11.475393,386.000,28-3-2023,13:52:53
GPS2,48.781646,11.475345,382.600,28-3-2023,13:52:54
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:54
GPS1,48.781677,11.475393,386.000,28-3-2023,13:52:54
GPS2,48.781646,11.475345,382.600,28-3-2023,13:52:54
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:54
GPS1,48.781677,11.475393,386.000,28-3-2023,13:52:54
GPS2,48.781646,11.475344,382.600,28-3-2023,13:52:55
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:55
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:55
GPS2,48.781646,11.475344,382.600,28-3-2023,13:52:55
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:55
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:55
GPS2,48.781646,11.475342,382.600,28-3-2023,13:52:56
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:56
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:56
GPS2,48.781646,11.475342,382.600,28-3-2023,13:52:56
GPS3,48.781700,11.475332,44.000,28-3-2023,13:52:56
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:56
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:57
GPS2,48.781646,11.475341,382.600,28-3-2023,13:52:57
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:57
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:57
GPS2,48.781646,11.475341,382.600,28-3-2023,13:52:57
GPS1,48.781673,11.475393,386.000,28-3-2023,13:52:57
GPS2,48.781646,11.475339,382.600,28-3-2023,13:52:58
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:58
GPS1,48.781673,11.475394,386.000,28-3-2023,13:52:58
GPS2,48.781646,11.475339,382.600,28-3-2023,13:52:58
GPS3,48.781696,11.475332,44.000,28-3-2023,13:52:58
GPS1,48.781673,11.475394,386.000,28-3-2023,13:52:58
GPS2,48.781646,11.475338,382.600,28-3-2023,13:52:59
GPS3,48.781700,11.475333,44.000,28-3-2023,13:52:59
GPS1,48.781673,11.475394,386.000,28-3-2023,13:52:59
GPS2,48.781646,11.475338,382.600,28-3-2023,13:52:59
GPS3,48.781700,11.475333,44.000,28-3-2023,13:52:59
GPS1,48.781673,11.475394,386.000,28-3-2023,13:52:59
GPS2,48.781646,11.475337,382.600,28-3-2023,13:53:0
GPS3,48.781700,11.475334,44.000,28-3-2023,13:53:0
GPS1,48.781673,11.475395,386.000,28-3-2023,13:53:0
GPS2,48.781646,11.475337,382.600,28-3-2023,13:53:0
GPS3,48.781700,11.475334,44.000,28-3-2023,13:53:0
GPS1,48.781673,11.475395,386.000,28-3-2023,13:53:0
GPS3,48.781700,11.475335,44.000,28-3-2023,13:53:1
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:1
GPS1,48.781669,11.475396,386.000,28-3-2023,13:53:1
GPS3,48.781700,11.475335,44.000,28-3-2023,13:53:1
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:1
GPS1,48.781669,11.475396,386.000,28-3-2023,13:53:1
GPS2,48.781642,11.475336,382.600,28-3-2023,13:53:2
GPS3,48.781700,11.475337,44.000,28-3-2023,13:53:2
GPS1,48.781669,11.475397,386.000,28-3-2023,13:53:2
GPS2,48.781642,11.475336,382.600,28-3-2023,13:53:2
GPS3,48.781700,11.475337,44.000,28-3-2023,13:53:2
GPS1,48.781669,11.475397,386.000,28-3-2023,13:53:2
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:3
GPS3,48.781700,11.475337,44.000,28-3-2023,13:53:3
GPS1,48.781669,11.475397,386.000,28-3-2023,13:53:3
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:3
GPS3,48.781700,11.475337,44.000,28-3-2023,13:53:3
GPS1,48.781669,11.475397,386.000,28-3-2023,13:53:3
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:4
GPS3,48.781703,11.475338,44.000,28-3-2023,13:53:4
GPS1,48.781669,11.475398,386.000,28-3-2023,13:53:4
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:4
GPS3,48.781703,11.475338,44.000,28-3-2023,13:53:4
GPS1,48.781669,11.475398,386.000,28-3-2023,13:53:4
GPS2,48.781642,11.475333,382.600,28-3-2023,13:53:5
GPS3,48.781703,11.475339,44.000,28-3-2023,13:53:5
GPS1,48.781669,11.475399,386.000,28-3-2023,13:53:5
GPS2,48.781642,11.475333,382.600,28-3-2023,13:53:5
GPS3,48.781703,11.475339,44.000,28-3-2023,13:53:5
GPS1,48.781669,11.475399,386.000,28-3-2023,13:53:5
GPS2,48.781642,11.475333,382.600,28-3-2023,13:53:6
GPS3,48.781703,11.475340,44.000,28-3-2023,13:53:6
GPS1,48.781665,11.475399,386.000,28-3-2023,13:53:6
GPS2,48.781642,11.475333,382.600,28-3-2023,13:53:6
GPS3,48.781703,11.475340,44.000,28-3-2023,13:53:6
GPS1,48.781665,11.475399,386.000,28-3-2023,13:53:6
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:7
GPS3,48.781703,11.475341,44.000,28-3-2023,13:53:7
GPS1,48.781665,11.475401,386.000,28-3-2023,13:53:7
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:7
GPS3,48.781703,11.475341,44.000,28-3-2023,13:53:7
GPS1,48.781665,11.475401,386.000,28-3-2023,13:53:7
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:8
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:8
GPS1,48.781665,11.475402,386.000,28-3-2023,13:53:8
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:8
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:8
GPS1,48.781665,11.475402,386.000,28-3-2023,13:53:8
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:9
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:9
GPS1,48.781665,11.475403,386.000,28-3-2023,13:53:9
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:9
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:9
GPS1,48.781665,11.475403,386.000,28-3-2023,13:53:9
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:10
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:10
GPS1,48.781661,11.475404,386.000,28-3-2023,13:53:10
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:10
GPS3,48.781703,11.475342,44.000,28-3-2023,13:53:10
GPS1,48.781661,11.475404,386.000,28-3-2023,13:53:10
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:11
GPS3,48.781703,11.475343,44.000,28-3-2023,13:53:11
GPS1,48.781661,11.475406,386.000,28-3-2023,13:53:11
GPS2,48.781639,11.475333,382.600,28-3-2023,13:53:11
GPS3,48.781703,11.475343,44.000,28-3-2023,13:53:11
GPS1,48.781661,11.475406,386.000,28-3-2023,13:53:11
GPS2,48.781639,11.475334,382.600,28-3-2023,13:53:12
GPS3,48.781703,11.475344,44.000,28-3-2023,13:53:12
GPS1,48.781661,11.475407,386.000,28-3-2023,13:53:12
GPS2,48.781639,11.475334,382.600,28-3-2023,13:53:12
GPS3,48.781703,11.475344,44.000,28-3-2023,13:53:12
GPS1,48.781661,11.475407,386.000,28-3-2023,13:53:12
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:13
GPS3,48.781703,11.475345,44.000,28-3-2023,13:53:13
GPS1,48.781661,11.475408,386.000,28-3-2023,13:53:13
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:13
GPS3,48.781703,11.475345,44.000,28-3-2023,13:53:13
GPS1,48.781661,11.475408,386.000,28-3-2023,13:53:13
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:14
GPS3,48.781703,11.475346,44.000,28-3-2023,13:53:14
GPS1,48.781661,11.475408,386.000,28-3-2023,13:53:14
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:14
GPS3,48.781703,11.475346,44.000,28-3-2023,13:53:14
GPS1,48.781661,11.475408,386.000,28-3-2023,13:53:14
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:15
GPS3,48.781703,11.475346,44.000,28-3-2023,13:53:15
GPS1,48.781658,11.475409,386.000,28-3-2023,13:53:15
GPS2,48.781642,11.475334,382.600,28-3-2023,13:53:15
GPS3,48.781703,11.475346,44.000,28-3-2023,13:53:15
GPS1,48.781658,11.475409,386.000,28-3-2023,13:53:15
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:16
GPS3,48.781703,11.475347,44.000,28-3-2023,13:53:16
GPS1,48.781658,11.475410,386.000,28-3-2023,13:53:16
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:16
GPS3,48.781703,11.475347,44.000,28-3-2023,13:53:16
GPS1,48.781658,11.475410,386.000,28-3-2023,13:53:16
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:17
GPS3,48.781703,11.475348,44.000,28-3-2023,13:53:17
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:17
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:17
GPS3,48.781703,11.475348,44.000,28-3-2023,13:53:17
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:17
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:18
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:18
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:18
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:18
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:18
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:18
GPS2,48.781642,11.475336,382.600,28-3-2023,13:53:19
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:19
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:19
GPS2,48.781642,11.475336,382.600,28-3-2023,13:53:19
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:19
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:19
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:20
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:20
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:20
GPS2,48.781642,11.475335,382.600,28-3-2023,13:53:20
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:20
GPS1,48.781658,11.475411,386.000,28-3-2023,13:53:20
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:21
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:21
GPS1,48.781658,11.475410,386.000,28-3-2023,13:53:21
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:21
GPS3,48.781700,11.475348,44.000,28-3-2023,13:53:21
GPS1,48.781658,11.475410,386.000,28-3-2023,13:53:21
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:22
GPS3,48.781700,11.475347,44.000,28-3-2023,13:53:22
GPS1,48.781658,11.475409,386.000,28-3-2023,13:53:22
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:22
GPS3,48.781700,11.475347,44.000,28-3-2023,13:53:22
GPS1,48.781658,11.475409,386.000,28-3-2023,13:53:22
GPS2,48.781642,11.475337,382.600,28-3-2023,13:53:23
GPS3,48.781700,11.475347,44.000,28-3-2023,13:53:23
GPS1,48.781658,11.475408,386.000,28-3-2023,13:53:23
