1,13:44:59.998,48.7834908,11.4752344,1.44948
2,13:45:00.774,48.7835723,11.4752981,2.260078
3,13:45:01.240,48.7833761,11.4754275,9.037138
4,13:45:02.326,48.7835156,11.4755457,10.548882
5,13:45:03.310,48.7835787,11.4756213,9.768181
6,13:45:04.345,48.7835465,11.4755852,4.0814157
7,13:45:05.326,48.7834689,11.4755493,1.4675046
8,13:45:05.853,48.7834634,11.4755513,1.3509262
9,13:45:06.348,48.783464,11.4755475,0.78919715
10,13:45:07.681,48.7834671,11.475545,0.11720999
11,13:45:08.692,48.7834682,11.4755443,0.045231268
12,13:45:09.697,48.7834686,11.4755442,0.039967228
13,13:45:10.699,48.7834686,11.4755443,0.02009744
14,13:45:10.897,48.7834686,11.4755443,0.017154645
15,13:45:11.689,48.7834695,11.4755459,0.09825333
16,13:45:12.680,48.7834697,11.4755476,0.11081267
17,13:45:13.696,48.783469,11.4755518,0.5785142
18,13:45:14.695,48.783468,11.4755569,0.8445276
19,13:45:15.693,48.7834673,11.4755662,0.96365875
20,13:45:15.903,48.7834671,11.4755697,0.9636701
21,13:45:16.683,48.783466,11.4755846,1.274051
22,13:45:17.701,48.7834645,11.4755971,1.3311707
23,13:45:18.702,48.7834612,11.4756128,1.4474672
24,13:45:19.693,48.7834567,11.4756312,1.4587232
25,13:45:20.695,48.7834512,11.4756617,1.5420636
26,13:45:20.964,48.7834502,11.4756678,1.5421486
27,13:45:21.710,48.7834471,11.4756851,1.6060315
28,13:45:22.700,48.7834435,11.475701,1.6280749
29,13:45:23.688,48.7834378,11.4757236,1.6732152
30,13:45:24.694,48.7834328,11.4757461,1.6651385
31,13:45:25.686,48.7834262,11.4757691,1.6014992
32,13:45:25.986,48.783425,11.4757728,1.6013857
33,13:45:26.701,48.7834212,11.4757875,1.6362953
34,13:45:27.695,48.7834169,11.4758062,1.611424
35,13:45:28.692,48.7834118,11.4758249,1.644941
36,13:45:29.694,48.7834047,11.4758505,1.6245885
37,13:45:30.695,48.7834006,11.475867,1.5975983
38,13:45:31.691,48.7833954,11.4758898,1.5727589
39,13:45:32.693,48.7833911,11.4759107,1.5263054
40,13:45:33.684,48.7833882,11.4759261,1.4821192
41,13:45:34.695,48.7833844,11.475947,1.4119117
42,13:45:35.692,48.7833814,11.4759623,1.3231742
43,13:45:36.693,48.7833776,11.475982,1.3440757
44,13:45:37.678,48.7833751,11.4759952,1.3778901
45,13:45:38.689,48.7833689,11.4760204,1.4732363
46,13:45:39.634,48.7833641,11.4760383,1.5001936
47,13:45:40.632,48.7833596,11.4760573,1.5109423
48,13:45:41.619,48.7833555,11.4760744,1.520051
49,13:45:42.637,48.7833476,11.4761036,1.6140484
50,13:45:43.643,48.7833397,11.4761321,1.6453446
51,13:45:44.626,48.7833347,11.47615,1.6507082
52,13:45:45.617,48.78333,11.4761703,1.6528875
53,13:45:46.630,48.7833243,11.4761935,1.6506866
54,13:45:47.635,48.7833182,11.4762154,1.647748
55,13:45:48.635,48.783312,11.4762394,1.6430354
56,13:45:49.620,48.7833085,11.4762573,1.6462405
57,13:45:50.633,48.7833044,11.4762784,1.6458373
58,13:45:51.627,48.7833001,11.4763042,1.6792636
59,13:45:52.626,48.7832963,11.4763287,1.6995405
60,13:45:53.631,48.783292,11.4763497,1.7319424
61,13:45:54.644,48.7832844,11.4763824,1.7745919
62,13:45:55.639,48.7832748,11.4764096,1.8372159
63,13:45:56.623,48.7832653,11.4764317,1.8529215
64,13:45:57.619,48.7832566,11.4764564,1.877219
65,13:45:58.646,48.7832469,11.4764785,1.8729447
66,13:45:59.646,48.7832353,11.4765012,1.8387278
67,13:46:00.646,48.7832295,11.4765173,1.8165741
68,13:46:01.623,48.7832248,11.4765333,1.8003181
69,13:46:02.636,48.7832194,11.4765538,1.742249
70,13:46:03.639,48.7832145,11.4765679,1.5551456
71,13:46:04.651,48.7832137,11.4765685,1.2917124
72,13:46:05.636,48.7832157,11.4765618,1.1451849
73,13:46:06.649,48.7832177,11.4765583,0.29095903
74,13:46:07.648,48.7832188,11.4765543,0.16965978
75,13:46:08.643,48.7832191,11.4765525,0.13179173
76,13:46:09.641,48.7832198,11.4765504,0.099190064
