102,13:44:06.650,48.7834268,11.4758187,1.7390785
103,13:44:07.638,48.7834311,11.4757992,1.7486639
104,13:44:08.647,48.783437,11.4757765,1.7383969
105,13:44:09.648,48.7834433,11.4757568,1.723382
106,13:44:10.648,48.7834487,11.4757371,1.7089727
107,13:44:11.642,48.7834541,11.4757222,1.6743981
108,13:44:12.653,48.7834601,11.475706,1.6747025
109,13:44:13.650,48.7834661,11.4756798,1.6695073
110,13:44:14.648,48.7834712,11.4756601,1.6595176
111,13:44:15.605,48.7834762,11.4756434,1.6493194
112,13:44:16.651,48.7834833,11.4756228,1.6488245
113,13:44:17.654,48.7834916,11.4756014,1.6438005
114,13:44:18.646,48.7834991,11.4755808,1.6309445
115,13:44:19.629,48.783506,11.475564,1.6042812
116,13:44:20.648,48.7835101,11.4755529,1.5705912
117,13:44:21.648,48.7835108,11.4755398,1.495646
118,13:44:22.628,48.783504,11.4755233,1.468647
119,13:44:23.639,48.7834963,11.4755197,1.3954719
120,13:44:24.648,48.7834901,11.4755242,1.3190877
121,13:44:25.653,48.7834855,11.475533,1.1404688
122,13:44:26.641,48.783485,11.4755377,1.0038785
123,13:44:27.639,48.7834869,11.4755386,0.31305403
124,13:44:28.652,48.7834888,11.4755383,0.17945379
125,13:44:29.651,48.7834897,11.475538,0.102007985
126,13:44:30.547,48.7834893,11.4755385,0.101925485
127,13:44:31.655,48.7834905,11.4755377,0.0474452
128,13:44:32.658,48.7834907,11.4755378,0.042659458
129,13:44:33.652,48.783491,11.4755379,0.03808386
130,13:44:34.638,48.7834911,11.4755379,0.04619763
131,13:44:35.552,48.7834909,11.4755382,0.04618975
132,13:44:36.659,48.7834919,11.4755378,0.04524452
133,13:44:37.652,48.7834925,11.4755381,0.03708527
134,13:44:38.649,48.7834939,11.4755383,0.03754799
135,13:44:39.651,48.7834948,11.4755378,0.053752363
