1,13:16:02.144,48.7829558,11.4770967,0.757572
2,13:16:02.927,48.7828302,11.4770017,1.9105366
3,13:16:03.390,48.7827568,11.4767597,3.202005
4,13:16:04.439,48.7827957,11.4767007,2.8038282
5,13:16:05.436,48.782801,11.4766798,2.401771
6,13:16:06.435,48.7828052,11.4766628,2.0290656
7,13:16:07.530,48.7828091,11.4766564,1.5549823
8,13:16:07.975,48.7828088,11.4766503,1.4941244
9,13:16:08.488,48.7827735,11.4767312,1.2383345
10,13:16:09.487,48.7827953,11.4768277,1.7408823
11,13:16:10.564,48.7828035,11.4768318,1.3003944
12,13:16:11.636,48.7828073,11.4768318,0.9175635
13,13:16:12.655,48.7828092,11.4768292,0.6093706
14,13:16:13.000,48.7828095,11.4768314,0.5959137
15,13:16:13.650,48.7828102,11.4768256,0.3711111
16,13:16:14.643,48.7828108,11.4768223,0.21188156
17,13:16:15.657,48.7828112,11.4768191,0.11090223
18,13:16:16.661,48.7828115,11.4768162,0.07179507
19,13:16:17.652,48.7828119,11.4768136,0.08366107
20,13:16:18.046,48.7828121,11.4768132,0.08404939
21,13:16:18.650,48.7828122,11.4768114,0.101930514
22,13:16:19.662,48.7828125,11.4768094,0.112938665
23,13:16:20.658,48.7828127,11.4768076,0.118333794
24,13:16:21.656,48.7828129,11.4768058,0.12128702
25,13:16:22.723,48.7828129,11.476805,0.109115
26,13:16:23.662,48.7828196,11.4767666,1.5745604
27,13:16:24.657,48.7828267,11.4767328,2.1669898
28,13:16:25.659,48.7828302,11.4767138,1.7501907
29,13:16:26.644,48.7828294,11.4767087,0.5567629
30,13:16:27.663,48.7828285,11.4767014,0.57767725
31,13:16:28.087,48.782828,11.4766991,0.5776762
32,13:16:28.669,48.782827,11.4766948,0.7090794
33,13:16:29.671,48.7828203,11.4766867,0.8559805
34,13:16:30.654,48.7828137,11.4766813,0.8487186
35,13:16:31.661,48.7828071,11.4766765,0.7502168
36,13:16:32.742,48.7828022,11.4766732,0.3442957
37,13:16:33.275,48.7828041,11.4766743,0.4095646
38,13:16:34.344,48.7828039,11.4766753,0.033306513
39,13:16:35.412,48.7828029,11.4766742,0.0019175075
40,13:16:36.481,48.782803,11.476673,2.30803E-4
41,13:16:37.015,48.7828029,11.4766723,7.393981E-5
42,13:16:37.550,48.782803,11.4766719,4.5069255E-4
43,13:16:38.083,48.7828032,11.4766711,0.20745216
44,13:16:38.617,48.7828051,11.4766704,0.33982113
45,13:16:39.153,48.7828082,11.4766701,0.54031265
46,13:16:39.687,48.7828094,11.4766698,0.6507658
47,13:16:40.221,48.7828129,11.4766686,0.80080837
48,13:16:40.754,48.7828135,11.4766682,0.8520311
49,13:16:41.290,48.7828166,11.4766663,0.9211088
