TimeStamps,lat_piksi,lon_piksi,lat_smartphone,lon_smartphone,lat_GPS1,lon_GPS1,RPM1,lat_GPS2,lon_GPS2,RPM2,lat_GPS3,lon_GPS3,RPM3
2023-04-14 11:43:03.400,48.78298101425561,11.476441783143311,,,,,,,,,,,
2023-04-14 11:43:03.500,48.782981015128,11.476441792080491,,,,,,,,,,,
2023-04-14 11:43:03.600,48.782981017199056,11.476441774918058,48.7830095,11.4764267,,,,,,,,,
2023-04-14 11:43:03.700,48.78298101711328,11.476441771623334,,,,,,,,,,,
2023-04-14 11:43:03.800,48.7829810156209,11.476441782360766,,,,,,,,,,,
2023-04-14 11:43:03.900,48.782981012109,11.476441784363097,,,,,,,,,,,
2023-04-14 11:43:04.000,48.78298102063152,11.476441796809366,,,48.782989,11.476503,0.0,48.782978,11.476413,0.0,48.782978,11.476407,0.0
2023-04-14 11:43:04.100,48.78298102034144,11.476441788312572,,,,,,,,,,,
2023-04-14 11:43:04.200,48.78298101197774,11.476441785767276,,,,,,,,,,,
2023-04-14 11:43:04.300,48.78298100409545,11.476441784870463,48.7830103,11.4764282,,,,,,,,,
2023-04-14 11:43:04.400,48.782981007681386,11.476441795308586,,,,,,,,,,,
2023-04-14 11:43:04.500,48.782981015054325,11.476441795965751,,,,,,,,,,,
2023-04-14 11:43:04.600,48.782981014218095,11.476441798439936,48.7830078,11.4764253,,,,,,,,,
2023-04-14 11:43:04.700,48.7829810177445,11.47644180325207,,,,,,,,,,,
2023-04-14 11:43:04.800,48.78298101117379,11.476441799569177,,,,,,,,,,,
2023-04-14 11:43:04.900,48.78298100633205,11.476441789336846,,,,,,,,,,,
2023-04-14 11:43:05.000,48.78298101449424,11.47644179185958,,,48.782993,11.4765,0.0,48.782978,11.476412,0.0,48.782978,11.476407,0.0
2023-04-14 11:43:05.100,48.78298100903911,11.476441792089174,,,,,,,,,,,
2023-04-14 11:43:05.200,48.78298101661463,11.476441784037258,,,,,,,,,,,
2023-04-14 11:43:05.300,48.78298100739743,11.476441789696391,,,,,,,,,,,
2023-04-14 11:43:05.400,48.78298098722023,11.476441773155903,,,,,,,,,,,
2023-04-14 11:43:05.500,48.78298100715121,11.476441766970275,,,,,,,,,,,
2023-04-14 11:43:05.600,48.78298099767464,11.476441768571144,48.7830068,11.4764244,,,,,,,,,
2023-04-14 11:43:05.700,48.7829809994953,11.47644178750717,,,,,,,,,,,
2023-04-14 11:43:05.800,48.78298100260286,11.47644178438268,,,,,,,,,,,
2023-04-14 11:43:05.900,48.7829809967807,11.476441787473904,,,,,,,,,,,
2023-04-14 11:43:06.000,48.78298099914499,11.476441789717333,,,48.782993,11.4765,0.0,48.782978,11.476411,0.0,48.782978,11.476408,0.0
2023-04-14 11:43:06.100,48.782980997896,11.4764417911961,,,,,,,,,,,
2023-04-14 11:43:06.200,48.7829809854387,11.476441787418302,,,,,,,,,,,
2023-04-14 11:43:06.300,48.78298099516235,11.476441757544764,,,,,,,,,,,
2023-04-14 11:43:06.400,48.782981027598765,11.476441743895355,,,,,,,,,,,
2023-04-14 11:43:06.500,48.78298102696132,11.476441734147269,,,,,,,,,,,
2023-04-14 11:43:06.600,48.78298103297783,11.47644174788686,48.7830063,11.4764239,,,,,,,,,
2023-04-14 11:43:06.700,48.78298099596883,11.476441789487554,,,,,,,,,,,
2023-04-14 11:43:06.800,48.78298100648506,11.476441798378666,,,,,,,,,,,
2023-04-14 11:43:06.900,48.78298101805819,11.47644172965638,,,,,,,,,,,
2023-04-14 11:43:07.000,48.78298101234874,11.476441772992612,,,48.782993,11.476502,0.0,48.782978,11.476409,0.0,48.782978,11.476408,0.0
2023-04-14 11:43:07.100,48.78298099616342,11.476441774901923,,,,,,,,,,,
2023-04-14 11:43:07.200,48.78298100508737,11.47644176960045,,,,,,,,,,,
2023-04-14 11:43:07.300,48.78298100454644,11.476441773949436,,,,,,,,,,,
2023-04-14 11:43:07.400,48.78298103964266,11.476441742428223,,,,,,,,,,,
2023-04-14 11:43:07.500,48.78298102941175,11.476441767852252,,,,,,,,,,,
2023-04-14 11:43:07.600,48.78298100504947,11.476441780275964,48.783006,11.4764237,,,,,,,,,
2023-04-14 11:43:07.700,48.78298102589858,11.476441780992364,,,,,,,,,,,
2023-04-14 11:43:07.800,48.78298101438954,11.476441773145716,,,,,,,,,,,
2023-04-14 11:43:07.900,48.78298100131144,11.47644175754364,,,,,,,,,,,
2023-04-14 11:43:08.000,48.78298097970559,11.476441748782529,,,48.782993,11.4765,0.0,48.782978,11.476408,0.0,48.782978,11.476408,0.0
2023-04-14 11:43:08.100,48.7829809891447,11.476441733635596,,,,,,,,,,,
2023-04-14 11:43:08.200,48.78298098010818,11.476441746203156,,,,,,,,,,,
2023-04-14 11:43:08.300,48.78298098473972,11.47644175005487,,,,,,,,,,,
2023-04-14 11:43:08.400,48.7829809882873,11.476441751913988,,,,,,,,,,,
2023-04-14 11:43:08.500,48.78298099244094,11.476441761000434,,,,,,,,,,,
2023-04-14 11:43:08.600,48.78298100403087,11.476441750672466,48.7830057,11.4764235,,,,,,,,,
2023-04-14 11:43:08.700,48.78298101188634,11.476441753460524,,,,,,,,,,,
2023-04-14 11:43:08.800,48.78298099376168,11.47644176302991,,,,,,,,,,,
2023-04-14 11:43:08.900,48.78298099284958,11.476441768612982,,,,,,,,,,,
2023-04-14 11:43:09.000,48.78298099192071,11.476441770123902,,,48.782989,11.476502,0.0,48.782978,11.476408,0.0,48.782978,11.476408,0.0
2023-04-14 11:43:09.100,48.78298099929783,11.476441776688109,,,,,,,,,,,
2023-04-14 11:43:09.200,48.782981030526685,11.476441794258887,,,,,,,,,,,
2023-04-14 11:43:09.300,48.78298109358203,11.476441790541784,,,,,,,,,,,
2023-04-14 11:43:09.400,48.78298120967437,11.476441822973976,48.7830056,11.4764235,,,,,,,,,
2023-04-14 11:43:09.500,48.78298137455571,11.476441891341278,,,,,,,,,,,
2023-04-14 11:43:09.600,48.78298156205882,11.476442011348638,48.7830056,11.4764234,,,,,,,,,
2023-04-14 11:43:09.700,48.7829817215366,11.47644213365107,,,,,,,,,,,
2023-04-14 11:43:09.800,48.78298188096868,11.47644229381052,,,,,,,,,,,
2023-04-14 11:43:09.900,48.78298206938997,11.476442518494489,,,,,,,,,,,
2023-04-14 11:43:10.000,48.78298229328704,11.47644275330096,,,48.782993,11.476504,0.0,48.782978,11.476407,0.0,48.782978,11.476408,0.0
2023-04-14 11:43:10.100,48.78298256691691,11.476442987152634,,,,,,,,,,,
2023-04-14 11:43:10.200,48.78298283097139,11.476443218289198,,,,,,,,,,,
2023-04-14 11:43:10.300,48.78298312799756,11.476443441104298,,,,,,,,,,,
2023-04-14 11:43:10.400,48.78298345179025,11.476443740400365,,,,,,,,,,,
2023-04-14 11:43:10.500,48.78298379523744,11.476444027428151,,,,,,,,,,,
2023-04-14 11:43:10.600,48.782984144477965,11.476444206320178,48.7830035,11.4764221,,,,,,,,,
2023-04-14 11:43:10.700,48.78298451582595,11.476444419629228,,,,,,,,,,,
2023-04-14 11:43:10.800,48.78298490424912,11.476444694275765,,,,,,,,,,,
2023-04-14 11:43:10.900,48.782985354043454,11.476444933178824,,,,,,,,,,,
2023-04-14 11:43:11.000,48.78298586054068,11.476445244277398,,,48.782997,11.476504,0.0,48.782978,11.476405,0.0,48.782981,11.476411,0.0
2023-04-14 11:43:11.100,48.78298635407104,11.476445577784409,,,,,,,,,,,
2023-04-14 11:43:11.200,48.782986949227215,11.476445915268204,,,,,,,,,,,
2023-04-14 11:43:11.300,48.78298753909222,11.476446249547092,,,,,,,,,,,
2023-04-14 11:43:11.400,48.7829881825956,11.476446647900074,,,,,,,,,,,
2023-04-14 11:43:11.500,48.78298877345453,11.476447070629384,,,,,,,,,,,
2023-04-14 11:43:11.600,48.78298944263448,11.47644746066388,48.7830003,11.4764196,,,,,,,,,
2023-04-14 11:43:11.700,48.78299004935547,11.476447914880188,,,,,,,,,,,
2023-04-14 11:43:11.800,48.78299071763082,11.476448340193008,,,,,,,,,,,
2023-04-14 11:43:11.900,48.782991406329934,11.476448754680254,,,,,,,,,,,
2023-04-14 11:43:12.000,48.7829920744821,11.476449206243585,,,48.783,11.476507,3.0,48.782978,11.476403,0.0,48.782985,11.476415,3.0
2023-04-14 11:43:12.100,48.78299272173964,11.476449606557178,,,,,,,,,,,
2023-04-14 11:43:12.200,48.78299345249602,11.476450014658388,,,,,,,,,,,
2023-04-14 11:43:12.300,48.78299415481017,11.476450434838236,,,,,,,,,,,
2023-04-14 11:43:12.400,48.7829948444402,11.4764508399605,,,,,,,,,,,
2023-04-14 11:43:12.500,48.782995553790606,11.476451248175746,,,,,,,,,,,
