GPS,Latitude,Longitude,Speed,RPM,Date,Time
GPS1,48.782993,11.476500,0.015433,0,14-4-2023,11:43:2
GPS2,48.782978,11.476411,0.005144,0,14-4-2023,11:43:6
GPS3,48.782978,11.476407,0.066878,0,14-4-2023,11:43:2
GPS1,48.782993,11.476500,0.015433,0,14-4-2023,11:43:2
GPS2,48.782978,11.476409,0.005144,0,14-4-2023,11:43:7
GPS3,48.782978,11.476407,0.000000,0,14-4-2023,11:43:3
GPS1,48.782993,11.476501,0.020578,0,14-4-2023,11:43:3
GPS2,48.782978,11.476409,0.005144,0,14-4-2023,11:43:7
GPS3,48.782978,11.476407,0.000000,0,14-4-2023,11:43:3
GPS1,48.782993,11.476501,0.020578,0,14-4-2023,11:43:3
GPS2,48.782978,11.476408,0.020578,0,14-4-2023,11:43:8
GPS3,48.782978,11.476407,0.005144,0,14-4-2023,11:43:4
GPS2,48.782978,11.476408,0.020578,0,14-4-2023,11:43:8
GPS3,48.782978,11.476407,0.005144,0,14-4-2023,11:43:4
GPS1,48.782989,11.476503,0.010289,0,14-4-2023,11:43:4
GPS1,48.782989,11.476503,0.010289,0,14-4-2023,11:43:4
GPS2,48.782978,11.476408,0.000000,0,14-4-2023,11:43:9
GPS3,48.782978,11.476407,0.010289,0,14-4-2023,11:43:5
GPS1,48.782993,11.476500,0.051444,0,14-4-2023,11:43:5
GPS2,48.782978,11.476408,0.000000,0,14-4-2023,11:43:9
GPS3,48.782978,11.476407,0.010289,0,14-4-2023,11:43:5
GPS1,48.782993,11.476500,0.051444,0,14-4-2023,11:43:5
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:6
GPS2,48.782978,11.476407,0.010289,0,14-4-2023,11:43:10
GPS1,48.782993,11.476500,0.046300,0,14-4-2023,11:43:6
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:6
GPS2,48.782978,11.476407,0.010289,0,14-4-2023,11:43:10
GPS1,48.782993,11.476500,0.046300,0,14-4-2023,11:43:6
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:7
GPS2,48.782978,11.476405,0.010289,0,14-4-2023,11:43:11
GPS1,48.782993,11.476502,0.066878,0,14-4-2023,11:43:7
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:7
GPS2,48.782978,11.476405,0.010289,0,14-4-2023,11:43:11
GPS1,48.782993,11.476502,0.066878,0,14-4-2023,11:43:7
GPS3,48.782978,11.476408,0.005144,0,14-4-2023,11:43:8
GPS2,48.782978,11.476403,0.000000,0,14-4-2023,11:43:12
GPS1,48.782993,11.476500,0.149189,0,14-4-2023,11:43:8
GPS3,48.782978,11.476408,0.005144,0,14-4-2023,11:43:8
GPS2,48.782978,11.476403,0.000000,0,14-4-2023,11:43:12
GPS1,48.782993,11.476500,0.149189,0,14-4-2023,11:43:8
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:9
GPS2,48.782978,11.476402,0.010289,0,14-4-2023,11:43:13
GPS1,48.782989,11.476502,0.092600,0,14-4-2023,11:43:9
GPS3,48.782978,11.476408,0.000000,0,14-4-2023,11:43:9
GPS2,48.782978,11.476402,0.010289,0,14-4-2023,11:43:13
GPS1,48.782989,11.476502,0.092600,0,14-4-2023,11:43:9
GPS3,48.782978,11.476408,0.164622,0,14-4-2023,11:43:10
GPS2,48.782981,11.476403,0.169767,0,14-4-2023,11:43:14
GPS1,48.782993,11.476504,0.174911,0,14-4-2023,11:43:10
GPS3,48.782978,11.476408,0.164622,0,14-4-2023,11:43:10
GPS2,48.782981,11.476403,0.169767,0,14-4-2023,11:43:14
GPS1,48.782993,11.476504,0.174911,0,14-4-2023,11:43:10
GPS3,48.782981,11.476411,0.421844,0,14-4-2023,11:43:11
GPS2,48.782985,11.476408,0.447567,0,14-4-2023,11:43:15
GPS1,48.782997,11.476504,0.432133,0,14-4-2023,11:43:11
GPS3,48.782981,11.476411,0.421844,0,14-4-2023,11:43:11
GPS2,48.782985,11.476408,0.447567,0,14-4-2023,11:43:15
GPS1,48.782997,11.476504,0.432133,0,14-4-2023,11:43:11
GPS3,48.782985,11.476415,0.730511,30,14-4-2023,11:43:12
GPS2,48.782989,11.476414,0.725367,30,14-4-2023,11:43:16
GPS1,48.783000,11.476507,0.689356,30,14-4-2023,11:43:12
GPS3,48.782985,11.476415,0.730511,30,14-4-2023,11:43:12
GPS2,48.782989,11.476414,0.725367,30,14-4-2023,11:43:16
GPS1,48.783000,11.476507,0.689356,30,14-4-2023,11:43:12
GPS3,48.782993,11.476421,0.817967,0,14-4-2023,11:43:13
GPS2,48.782997,11.476422,0.864267,0,14-4-2023,11:43:17
GPS1,48.783004,11.476509,0.668778,0,14-4-2023,11:43:13
GPS3,48.782993,11.476421,0.817967,0,14-4-2023,11:43:13
GPS1,48.783004,11.476509,0.668778,0,14-4-2023,11:43:13
GPS2,48.782997,11.476422,0.864267,0,14-4-2023,11:43:17
GPS3,48.783000,11.476426,0.931144,0,14-4-2023,11:43:14
GPS2,48.783004,11.476428,0.859122,0,14-4-2023,11:43:18
GPS1,48.783012,11.476513,0.761378,0,14-4-2023,11:43:14
GPS3,48.783000,11.476426,0.931144,0,14-4-2023,11:43:14
GPS2,48.783004,11.476428,0.859122,0,14-4-2023,11:43:18
GPS1,48.783012,11.476513,0.761378,0,14-4-2023,11:43:14
GPS3,48.783008,11.476433,1.208944,45,14-4-2023,11:43:15
GPS2,48.783012,11.476437,1.172933,45,14-4-2023,11:43:19
GPS1,48.783020,11.476515,0.884844,45,14-4-2023,11:43:15
GPS3,48.783008,11.476433,1.208944,45,14-4-2023,11:43:15
GPS2,48.783012,11.476437,1.172933,45,14-4-2023,11:43:19
GPS1,48.783020,11.476515,0.884844,45,14-4-2023,11:43:15
GPS3,48.783020,11.476441,1.260389,566,14-4-2023,11:43:16
GPS2,48.783023,11.476448,1.337556,566,14-4-2023,11:43:20
GPS1,48.783031,11.476519,1.090622,566,14-4-2023,11:43:16
GPS3,48.783020,11.476441,1.260389,566,14-4-2023,11:43:16
GPS2,48.783023,11.476448,1.337556,566,14-4-2023,11:43:20
GPS1,48.783031,11.476519,1.090622,566,14-4-2023,11:43:16
GPS3,48.783031,11.476449,1.389000,15750,14-4-2023,11:43:17
GPS2,48.783035,11.476457,1.414722,15750,14-4-2023,11:43:21
GPS1,48.783039,11.476522,1.018600,15750,14-4-2023,11:43:17
GPS3,48.783031,11.476449,1.389000,15750,14-4-2023,11:43:17
GPS2,48.783035,11.476457,1.414722,15750,14-4-2023,11:43:21
GPS1,48.783039,11.476522,1.018600,15750,14-4-2023,11:43:17
GPS3,48.783042,11.476457,1.440444,15236,14-4-2023,11:43:18
GPS2,48.783046,11.476466,1.440444,15236,14-4-2023,11:43:22
GPS1,48.783050,11.476527,1.172933,15236,14-4-2023,11:43:18
GPS3,48.783042,11.476457,1.440444,15236,14-4-2023,11:43:18
GPS2,48.783046,11.476466,1.440444,15236,14-4-2023,11:43:22
GPS1,48.783050,11.476527,1.172933,15236,14-4-2023,11:43:18
GPS3,48.783054,11.476466,1.471311,4361,14-4-2023,11:43:19
GPS2,48.783058,11.476474,1.491889,4361,14-4-2023,11:43:23
GPS1,48.783061,11.476531,1.131778,4361,14-4-2023,11:43:19
GPS3,48.783054,11.476466,1.471311,4361,14-4-2023,11:43:19
GPS2,48.783058,11.476474,1.491889,4361,14-4-2023,11:43:23
GPS1,48.783061,11.476531,1.131778,4361,14-4-2023,11:43:19
GPS3,48.783069,11.476474,1.558767,2347,14-4-2023,11:43:20
GPS2,48.783069,11.476483,1.512467,2347,14-4-2023,11:43:24
GPS1,48.783069,11.476531,0.987733,2347,14-4-2023,11:43:20
GPS3,48.783069,11.476474,1.558767,2347,14-4-2023,11:43:20
GPS2,48.783069,11.476483,1.512467,2347,14-4-2023,11:43:24
GPS1,48.783069,11.476531,0.987733,2347,14-4-2023,11:43:20
GPS3,48.783081,11.476485,1.574200,536,14-4-2023,11:43:21
GPS2,48.783084,11.476492,1.527900,536,14-4-2023,11:43:25
GPS1,48.783081,11.476535,1.291255,536,14-4-2023,11:43:21
GPS3,48.783081,11.476485,1.574200,536,14-4-2023,11:43:21
GPS2,48.783084,11.476492,1.527900,536,14-4-2023,11:43:25
GPS1,48.783081,11.476535,1.291255,536,14-4-2023,11:43:21
GPS3,48.783096,11.476494,1.507322,701,14-4-2023,11:43:22
GPS2,48.783096,11.476502,1.502178,701,14-4-2023,11:43:26
GPS1,48.783092,11.476542,1.224378,701,14-4-2023,11:43:22
GPS3,48.783096,11.476494,1.507322,701,14-4-2023,11:43:22
GPS2,48.783096,11.476502,1.502178,701,14-4-2023,11:43:26
GPS1,48.783092,11.476542,1.224378,701,14-4-2023,11:43:22
GPS3,48.783107,11.476504,1.507322,10185,14-4-2023,11:43:23
GPS2,48.783107,11.476511,1.543333,10185,14-4-2023,11:43:27
GPS1,48.783107,11.476545,1.363278,10185,14-4-2023,11:43:23
GPS3,48.783107,11.476504,1.507322,10185,14-4-2023,11:43:23
GPS2,48.783107,11.476511,1.543333,10185,14-4-2023,11:43:27
GPS1,48.783107,11.476545,1.363278,10185,14-4-2023,11:43:23
GPS3,48.783119,11.476512,1.486744,10860,14-4-2023,11:43:24
GPS2,48.783123,11.476517,1.491889,10860,14-4-2023,11:43:28
GPS1,48.783119,11.476546,1.044322,10860,14-4-2023,11:43:24
GPS3,48.783119,11.476512,1.486744,10860,14-4-2023,11:43:24
GPS2,48.783123,11.476517,1.491889,10860,14-4-2023,11:43:28
GPS1,48.783119,11.476546,1.044322,10860,14-4-2023,11:43:24
GPS2,48.783138,11.476525,1.651367,7571,14-4-2023,11:43:29
GPS3,48.783130,11.476520,1.507322,7571,14-4-2023,11:43:25
GPS1,48.783130,11.476547,1.311833,7571,14-4-2023,11:43:25
GPS2,48.783138,11.476525,1.651367,7571,14-4-2023,11:43:29
GPS3,48.783130,11.476520,1.507322,7571,14-4-2023,11:43:25
GPS1,48.783130,11.476547,1.311833,7571,14-4-2023,11:43:25
GPS2,48.783153,11.476531,1.723389,6851,14-4-2023,11:43:30
GPS3,48.783145,11.476530,1.599922,6851,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,6851,14-4-2023,11:43:26
GPS2,48.783153,11.476531,1.723389,6851,14-4-2023,11:43:30
GPS3,48.783145,11.476530,1.599922,6851,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,6851,14-4-2023,11:43:26
GPS3,48.783161,11.476538,1.620500,13845,14-4-2023,11:43:27
GPS2,48.783168,11.476539,1.641078,13845,14-4-2023,11:43:31
GPS3,48.783161,11.476538,1.620500,13845,14-4-2023,11:43:27
GPS2,48.783168,11.476539,1.641078,13845,14-4-2023,11:43:31
GPS1,48.783145,11.476550,1.522755,13845,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,13845,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,11,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,11,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,11,14-4-2023,11:43:26
GPS1,48.783145,11.476550,1.522755,11,14-4-2023,11:43:26
GPS2,48.783187,11.476551,1.754255,11,14-4-2023,11:43:32
GPS3,48.783172,11.476545,1.389000,11,14-4-2023,11:43:28
GPS1,48.783203,11.476379,0.581322,11,14-4-2023,11:43:28
GPS3,48.783172,11.476545,1.389000,11,14-4-2023,11:43:28
GPS2,48.783187,11.476551,1.754255,11,14-4-2023,11:43:32
GPS1,48.783203,11.476379,0.581322,12210,14-4-2023,11:43:28
GPS3,48.783184,11.476551,1.198655,12210,14-4-2023,11:43:29
GPS2,48.783203,11.476557,1.394144,12210,14-4-2023,11:43:33
GPS1,48.783157,11.476427,1.121489,12210,14-4-2023,11:43:29
GPS3,48.783184,11.476551,1.198655,12210,14-4-2023,11:43:29
GPS2,48.783203,11.476557,1.394144,12210,14-4-2023,11:43:33
GPS1,48.783157,11.476427,1.121489,12210,14-4-2023,11:43:29
GPS3,48.783195,11.476552,1.193511,14295,14-4-2023,11:43:30
GPS2,48.783218,11.476561,1.409578,14295,14-4-2023,11:43:34
GPS1,48.783168,11.476422,0.905422,14295,14-4-2023,11:43:30
GPS2,48.783218,11.476561,1.409578,14295,14-4-2023,11:43:34
GPS3,48.783195,11.476552,1.193511,14295,14-4-2023,11:43:30
GPS1,48.783168,11.476422,0.905422,14295,14-4-2023,11:43:30
GPS3,48.783206,11.476549,1.080333,15540,14-4-2023,11:43:31
GPS1,48.783164,11.476443,1.239811,15540,14-4-2023,11:43:31
GPS2,48.783226,11.476561,1.301544,15540,14-4-2023,11:43:35
GPS3,48.783206,11.476549,1.080333,15540,14-4-2023,11:43:31
GPS1,48.783164,11.476443,1.239811,15540,14-4-2023,11:43:31
GPS2,48.783226,11.476561,1.301544,15540,14-4-2023,11:43:35
GPS3,48.783214,11.476543,1.111200,7316,14-4-2023,11:43:32
GPS2,48.783241,11.476558,1.409578,7316,14-4-2023,11:43:36
GPS1,48.783195,11.476427,1.193511,7316,14-4-2023,11:43:32
GPS3,48.783214,11.476543,1.111200,7316,14-4-2023,11:43:32
GPS2,48.783241,11.476558,1.409578,7316,14-4-2023,11:43:36
GPS1,48.783195,11.476427,1.193511,7316,14-4-2023,11:43:32
GPS3,48.783222,11.476533,1.203800,3855,14-4-2023,11:43:33
GPS2,48.783248,11.476546,1.301544,3855,14-4-2023,11:43:37
GPS1,48.783191,11.476428,1.178078,3855,14-4-2023,11:43:33
GPS3,48.783222,11.476533,1.203800,3855,14-4-2023,11:43:33
GPS2,48.783248,11.476546,1.301544,3855,14-4-2023,11:43:37
GPS1,48.783191,11.476428,1.178078,3855,14-4-2023,11:43:33
GPS2,48.783256,11.476527,1.630789,3555,14-4-2023,11:43:38
GPS3,48.783229,11.476520,1.270678,3555,14-4-2023,11:43:34
GPS1,48.783195,11.476431,1.352989,3555,14-4-2023,11:43:34
GPS2,48.783256,11.476527,1.630789,3555,14-4-2023,11:43:38
GPS3,48.783229,11.476520,1.270678,3555,14-4-2023,11:43:34
GPS1,48.783195,11.476431,1.352989,3555,14-4-2023,11:43:34
GPS3,48.783237,11.476505,1.286111,3165,14-4-2023,11:43:35
GPS2,48.783260,11.476503,1.368422,3165,14-4-2023,11:43:39
GPS1,48.783195,11.476419,1.435300,3165,14-4-2023,11:43:35
GPS3,48.783237,11.476505,1.286111,3165,14-4-2023,11:43:35
GPS2,48.783260,11.476503,1.368422,3165,14-4-2023,11:43:39
GPS1,48.783195,11.476419,1.435300,3165,14-4-2023,11:43:35
GPS1,48.783195,11.476419,1.435300,3750,14-4-2023,11:43:35
GPS1,48.783195,11.476419,1.435300,3750,14-4-2023,11:43:35
GPS1,48.783195,11.476419,1.435300,3750,14-4-2023,11:43:35
GPS3,48.783241,11.476489,1.373567,3750,14-4-2023,11:43:36
GPS2,48.783264,11.476482,1.352989,3750,14-4-2023,11:43:40
GPS3,48.783241,11.476489,1.373567,3750,14-4-2023,11:43:36
GPS2,48.783264,11.476482,1.352989,3750,14-4-2023,11:43:40
GPS3,48.783241,11.476489,1.373567,3750,14-4-2023,11:43:36
GPS2,48.783264,11.476482,1.352989,3750,14-4-2023,11:43:40
GPS3,48.783241,11.476489,1.373567,3750,14-4-2023,11:43:36
GPS1,48.783195,11.476419,1.435300,3150,14-4-2023,11:43:35
GPS3,48.783245,11.476469,1.569055,3150,14-4-2023,11:43:37
GPS2,48.783271,11.476460,1.610211,3150,14-4-2023,11:43:41
GPS1,48.783206,11.476433,1.476455,3150,14-4-2023,11:43:37
GPS3,48.783245,11.476469,1.569055,3150,14-4-2023,11:43:37
GPS2,48.783271,11.476460,1.610211,3150,14-4-2023,11:43:41
GPS1,48.783206,11.476433,1.476455,3150,14-4-2023,11:43:37
GPS3,48.783248,11.476449,1.625644,3900,14-4-2023,11:43:38
GPS2,48.783275,11.476437,1.491889,3900,14-4-2023,11:43:42
GPS1,48.783199,11.476401,1.661655,3900,14-4-2023,11:43:38
GPS3,48.783248,11.476449,1.625644,3900,14-4-2023,11:43:38
GPS2,48.783275,11.476437,1.491889,3900,14-4-2023,11:43:42
GPS1,48.783199,11.476401,1.661655,3900,14-4-2023,11:43:38
GPS3,48.783256,11.476428,1.682233,3510,14-4-2023,11:43:39
GPS2,48.783279,11.476413,1.702811,3510,14-4-2023,11:43:43
GPS1,48.783203,11.476377,1.641078,3510,14-4-2023,11:43:39
GPS3,48.783256,11.476428,1.682233,3510,14-4-2023,11:43:39
GPS2,48.783279,11.476413,1.702811,3510,14-4-2023,11:43:43
GPS1,48.783203,11.476377,1.641078,3510,14-4-2023,11:43:39
GPS2,48.783287,11.476389,1.733678,3630,14-4-2023,11:43:44
GPS3,48.783260,11.476406,1.713100,3630,14-4-2023,11:43:40
GPS1,48.783206,11.476358,1.702811,3630,14-4-2023,11:43:40
GPS2,48.783287,11.476389,1.733678,3630,14-4-2023,11:43:44
GPS3,48.783260,11.476406,1.713100,3630,14-4-2023,11:43:40
GPS1,48.783206,11.476358,1.702811,3630,14-4-2023,11:43:40
GPS2,48.783290,11.476364,1.769689,3660,14-4-2023,11:43:45
GPS3,48.783264,11.476384,1.749111,3660,14-4-2023,11:43:41
GPS1,48.783214,11.476346,1.656511,3660,14-4-2023,11:43:41
GPS2,48.783290,11.476364,1.769689,3660,14-4-2023,11:43:45
GPS3,48.783264,11.476384,1.749111,3660,14-4-2023,11:43:41
GPS1,48.783214,11.476346,1.656511,3660,14-4-2023,11:43:41
GPS2,48.783290,11.476335,1.769689,4590,14-4-2023,11:43:46
GPS3,48.783271,11.476361,1.790266,4590,14-4-2023,11:43:42
GPS1,48.783226,11.476329,1.743967,4590,14-4-2023,11:43:42
GPS2,48.783290,11.476335,1.769689,4590,14-4-2023,11:43:46
GPS3,48.783271,11.476361,1.790266,4590,14-4-2023,11:43:42
GPS1,48.783226,11.476329,1.743967,4590,14-4-2023,11:43:42
GPS3,48.783275,11.476338,1.877722,3390,14-4-2023,11:43:43
GPS2,48.783298,11.476307,1.908589,3390,14-4-2023,11:43:47
GPS1,48.783233,11.476318,1.718244,3390,14-4-2023,11:43:43
GPS3,48.783275,11.476338,1.877722,3390,14-4-2023,11:43:43
GPS2,48.783298,11.476307,1.908589,3390,14-4-2023,11:43:47
GPS1,48.783233,11.476318,1.718244,3390,14-4-2023,11:43:43
GPS2,48.783302,11.476281,1.790266,3600,14-4-2023,11:43:48
GPS3,48.783283,11.476313,1.882866,3600,14-4-2023,11:43:44
GPS1,48.783245,11.476301,1.718244,3600,14-4-2023,11:43:44
GPS2,48.783302,11.476281,1.790266,3600,14-4-2023,11:43:48
GPS3,48.783283,11.476313,1.882866,3600,14-4-2023,11:43:44
GPS2,48.783309,11.476259,1.846856,3600,14-4-2023,11:43:49
GPS3,48.783287,11.476288,1.903444,3600,14-4-2023,11:43:45
GPS1,48.783252,11.476281,1.893155,3600,14-4-2023,11:43:45
GPS2,48.783309,11.476259,1.846856,3600,14-4-2023,11:43:49
GPS3,48.783287,11.476288,1.903444,3600,14-4-2023,11:43:45
GPS1,48.783252,11.476281,1.893155,3600,14-4-2023,11:43:45
GPS2,48.783317,11.476234,1.934311,3930,14-4-2023,11:43:50
GPS3,48.783294,11.476264,1.908589,3930,14-4-2023,11:43:46
GPS1,48.783252,11.476253,1.908589,3930,14-4-2023,11:43:46
GPS2,48.783317,11.476234,1.934311,3930,14-4-2023,11:43:50
GPS3,48.783294,11.476264,1.908589,3930,14-4-2023,11:43:46
GPS3,48.783294,11.476264,1.908589,3930,14-4-2023,11:43:46
GPS2,48.783321,11.476209,1.831422,3195,14-4-2023,11:43:51
GPS3,48.783302,11.476241,1.857144,3195,14-4-2023,11:43:47
GPS1,48.783256,11.476230,1.738822,3195,14-4-2023,11:43:47
GPS2,48.783321,11.476209,1.831422,3195,14-4-2023,11:43:51
GPS3,48.783302,11.476241,1.857144,3195,14-4-2023,11:43:47
GPS1,48.783256,11.476230,1.738822,3195,14-4-2023,11:43:47
GPS2,48.783329,11.476190,1.924022,3375,14-4-2023,11:43:52
GPS3,48.783306,11.476216,1.924022,3375,14-4-2023,11:43:48
GPS1,48.783260,11.476205,1.707955,3375,14-4-2023,11:43:48
GPS2,48.783329,11.476190,1.924022,3375,14-4-2023,11:43:52
GPS3,48.783306,11.476216,1.924022,3375,14-4-2023,11:43:48
GPS1,48.783260,11.476205,1.707955,3375,14-4-2023,11:43:48
GPS3,48.783309,11.476190,2.037200,3090,14-4-2023,11:43:49
GPS2,48.783336,11.476168,1.949744,3090,14-4-2023,11:43:53
GPS1,48.783267,11.476181,1.821133,3090,14-4-2023,11:43:49
GPS3,48.783309,11.476190,2.037200,3090,14-4-2023,11:43:49
GPS2,48.783336,11.476168,1.949744,3090,14-4-2023,11:43:53
GPS1,48.783267,11.476181,1.821133,3090,14-4-2023,11:43:49
GPS2,48.783344,11.476140,1.939455,3930,14-4-2023,11:43:54
GPS3,48.783317,11.476164,2.037200,3930,14-4-2023,11:43:50
GPS1,48.783271,11.476155,1.924022,3930,14-4-2023,11:43:50
GPS2,48.783344,11.476140,1.939455,3930,14-4-2023,11:43:54
GPS3,48.783317,11.476164,2.037200,3930,14-4-2023,11:43:50
GPS1,48.783271,11.476155,1.924022,3930,14-4-2023,11:43:50
GPS2,48.783348,11.476114,1.944600,3690,14-4-2023,11:43:55
GPS3,48.783325,11.476140,1.985755,3690,14-4-2023,11:43:51
GPS1,48.783279,11.476130,1.857144,3690,14-4-2023,11:43:51
GPS2,48.783348,11.476114,1.944600,3690,14-4-2023,11:43:55
GPS3,48.783325,11.476140,1.985755,3690,14-4-2023,11:43:51
GPS1,48.783279,11.476130,1.857144,3690,14-4-2023,11:43:51
GPS1,48.783279,11.476130,1.857144,3690,14-4-2023,11:43:51
GPS2,48.783355,11.476091,1.939455,3360,14-4-2023,11:43:56
GPS3,48.783332,11.476116,1.913733,3360,14-4-2023,11:43:52
GPS1,48.783283,11.476104,1.980611,3360,14-4-2023,11:43:52
GPS2,48.783355,11.476091,1.939455,3360,14-4-2023,11:43:56
GPS3,48.783332,11.476116,1.913733,3360,14-4-2023,11:43:52
