GPS,Latitude,Longitude,Speed,RPM,Date,Time 
GPS2,48.782817,11.476714,0.956867,3120,14-4-2023,11:11:56
GPS3,48.782760,11.476665,0.967155,3120,14-4-2023,11:11:56
GPS1,48.782821,11.476636,1.039178,3120,14-4-2023,11:11:56
GPS2,48.782810,11.476707,0.998022,3135,14-4-2023,11:11:57
GPS3,48.782756,11.476659,1.044322,3135,14-4-2023,11:11:57
GPS1,48.782814,11.476626,1.070044,3135,14-4-2023,11:11:57
GPS2,48.782810,11.476707,0.998022,3135,14-4-2023,11:11:57
GPS3,48.782756,11.476659,1.044322,3135,14-4-2023,11:11:57
GPS1,48.782814,11.476626,1.070044,3135,14-4-2023,11:11:57
GPS2,48.782798,11.476699,1.018600,3015,14-4-2023,11:11:58
GPS3,48.782745,11.476654,1.152356,3015,14-4-2023,11:11:58
GPS1,48.782802,11.476616,1.085478,3015,14-4-2023,11:11:58
GPS2,48.782798,11.476699,1.018600,3015,14-4-2023,11:11:58
GPS3,48.782745,11.476654,1.152356,3015,14-4-2023,11:11:58
GPS1,48.782802,11.476616,1.085478,3015,14-4-2023,11:11:58
GPS2,48.782791,11.476694,1.250100,2685,14-4-2023,11:11:59
GPS3,48.782737,11.476647,1.106055,2685,14-4-2023,11:11:59
GPS1,48.782794,11.476607,1.188367,2685,14-4-2023,11:11:59
GPS2,48.782791,11.476694,1.250100,2685,14-4-2023,11:11:59
GPS3,48.782737,11.476647,1.106055,2685,14-4-2023,11:11:59
GPS1,48.782794,11.476607,1.188367,2685,14-4-2023,11:11:59
GPS2,48.782779,11.476686,1.162644,1875,14-4-2023,11:12:0
GPS3,48.782730,11.476640,1.136922,1875,14-4-2023,11:12:0
GPS1,48.782787,11.476597,1.121489,1875,14-4-2023,11:12:0
GPS2,48.782779,11.476686,1.162644,1875,14-4-2023,11:12:0
GPS3,48.782730,11.476640,1.136922,1875,14-4-2023,11:12:0
GPS1,48.782787,11.476597,1.121489,1875,14-4-2023,11:12:0
GPS2,48.782772,11.476677,1.136922,2820,14-4-2023,11:12:1
GPS3,48.782722,11.476634,1.075189,2820,14-4-2023,11:12:1
GPS1,48.782779,11.476587,1.167789,2820,14-4-2023,11:12:1
GPS2,48.782772,11.476677,1.136922,2820,14-4-2023,11:12:1
GPS3,48.782722,11.476634,1.075189,2820,14-4-2023,11:12:1
GPS1,48.782779,11.476587,1.167789,2820,14-4-2023,11:12:1
GPS2,48.782760,11.476669,1.126633,2490,14-4-2023,11:12:2
GPS3,48.782711,11.476627,1.126633,2490,14-4-2023,11:12:2
GPS1,48.782768,11.476576,1.172933,2490,14-4-2023,11:12:2
GPS2,48.782760,11.476669,1.126633,2490,14-4-2023,11:12:2
GPS3,48.782711,11.476627,1.126633,2490,14-4-2023,11:12:2
GPS1,48.782768,11.476576,1.172933,2490,14-4-2023,11:12:2
GPS2,48.782749,11.476660,1.229522,2925,14-4-2023,11:12:3
GPS3,48.782703,11.476619,1.172933,2925,14-4-2023,11:12:3
GPS1,48.782756,11.476568,1.219233,2925,14-4-2023,11:12:3
GPS2,48.782749,11.476660,1.229522,2925,14-4-2023,11:12:3
GPS3,48.782703,11.476619,1.172933,2925,14-4-2023,11:12:3
GPS1,48.782756,11.476568,1.219233,2925,14-4-2023,11:12:3
GPS2,48.782741,11.476652,1.178078,2850,14-4-2023,11:12:4
GPS3,48.782695,11.476612,1.203800,2850,14-4-2023,11:12:4
GPS1,48.782745,11.476558,1.265533,2850,14-4-2023,11:12:4
GPS2,48.782741,11.476652,1.178078,2850,14-4-2023,11:12:4
GPS3,48.782695,11.476612,1.203800,2850,14-4-2023,11:12:4
GPS1,48.782745,11.476558,1.265533,2850,14-4-2023,11:12:4
GPS2,48.782730,11.476644,1.203800,2235,14-4-2023,11:12:5
GPS3,48.782684,11.476604,1.311833,2235,14-4-2023,11:12:5
GPS1,48.782737,11.476548,1.142067,2235,14-4-2023,11:12:5
GPS2,48.782730,11.476644,1.203800,2235,14-4-2023,11:12:5
GPS3,48.782684,11.476604,1.311833,2235,14-4-2023,11:12:5
GPS1,48.782737,11.476548,1.142067,2235,14-4-2023,11:12:5
GPS2,48.782722,11.476635,1.296400,2595,14-4-2023,11:12:6
GPS3,48.782676,11.476596,1.234667,2595,14-4-2023,11:12:6
GPS1,48.782726,11.476538,1.265533,2595,14-4-2023,11:12:6
GPS2,48.782722,11.476635,1.296400,2595,14-4-2023,11:12:6
GPS3,48.782676,11.476596,1.234667,2595,14-4-2023,11:12:6
GPS1,48.782726,11.476538,1.265533,2595,14-4-2023,11:12:6
GPS2,48.782711,11.476627,1.214089,2565,14-4-2023,11:12:7
GPS3,48.782665,11.476589,1.152356,2565,14-4-2023,11:12:7
GPS1,48.782714,11.476529,1.224378,2565,14-4-2023,11:12:7
GPS2,48.782711,11.476627,1.214089,2565,14-4-2023,11:12:7
GPS3,48.782665,11.476589,1.152356,2565,14-4-2023,11:12:7
GPS1,48.782714,11.476529,1.224378,2565,14-4-2023,11:12:7
GPS2,48.782699,11.476618,1.064900,2535,14-4-2023,11:12:8
GPS3,48.782657,11.476581,1.208944,2535,14-4-2023,11:12:8
GPS1,48.782707,11.476516,1.239811,2535,14-4-2023,11:12:8
GPS2,48.782699,11.476618,1.064900,2535,14-4-2023,11:12:8
GPS3,48.782657,11.476581,1.208944,2535,14-4-2023,11:12:8
GPS1,48.782707,11.476516,1.239811,2535,14-4-2023,11:12:8
GPS2,48.782691,11.476611,1.131778,2340,14-4-2023,11:12:9
GPS3,48.782646,11.476573,1.234667,2340,14-4-2023,11:12:9
GPS1,48.782699,11.476508,1.064900,2340,14-4-2023,11:12:9
GPS2,48.782691,11.476611,1.131778,2340,14-4-2023,11:12:9
GPS3,48.782646,11.476573,1.234667,2340,14-4-2023,11:12:9
GPS1,48.782699,11.476508,1.064900,2340,14-4-2023,11:12:9
GPS2,48.782684,11.476604,1.157500,2310,14-4-2023,11:12:10
GPS3,48.782638,11.476567,1.126633,2310,14-4-2023,11:12:10
GPS1,48.782688,11.476500,1.152356,2310,14-4-2023,11:12:10
GPS2,48.782684,11.476604,1.157500,2310,14-4-2023,11:12:10
GPS3,48.782638,11.476567,1.126633,2310,14-4-2023,11:12:10
GPS1,48.782688,11.476500,1.152356,2310,14-4-2023,11:12:10
GPS2,48.782672,11.476597,1.136922,2640,14-4-2023,11:12:11
GPS3,48.782630,11.476560,1.106055,2640,14-4-2023,11:12:11
GPS1,48.782680,11.476492,1.183222,2640,14-4-2023,11:12:11
GPS2,48.782672,11.476597,1.136922,2640,14-4-2023,11:12:11
GPS3,48.782630,11.476560,1.106055,2640,14-4-2023,11:12:11
GPS1,48.782680,11.476492,1.183222,2640,14-4-2023,11:12:11
GPS2,48.782661,11.476591,1.183222,3240,14-4-2023,11:12:12
GPS3,48.782619,11.476553,1.116344,3240,14-4-2023,11:12:12
GPS1,48.782669,11.476486,1.188367,3240,14-4-2023,11:12:12
GPS2,48.782661,11.476591,1.183222,3240,14-4-2023,11:12:12
GPS3,48.782619,11.476553,1.116344,3240,14-4-2023,11:12:12
GPS1,48.782669,11.476486,1.188367,3240,14-4-2023,11:12:12
GPS2,48.782653,11.476583,1.162644,2970,14-4-2023,11:12:13
GPS3,48.782611,11.476546,1.106055,2970,14-4-2023,11:12:13
GPS1,48.782661,11.476478,1.095767,2970,14-4-2023,11:12:13
GPS2,48.782653,11.476583,1.162644,2970,14-4-2023,11:12:13
GPS3,48.782611,11.476546,1.106055,2970,14-4-2023,11:12:13
GPS1,48.782661,11.476478,1.095767,2970,14-4-2023,11:12:13
GPS2,48.782642,11.476574,1.075189,2700,14-4-2023,11:12:14
GPS3,48.782604,11.476539,1.136922,2700,14-4-2023,11:12:14
GPS1,48.782649,11.476475,1.023744,2700,14-4-2023,11:12:14
GPS2,48.782642,11.476574,1.075189,2700,14-4-2023,11:12:14
GPS3,48.782604,11.476539,1.136922,2700,14-4-2023,11:12:14
GPS1,48.782649,11.476475,1.023744,2700,14-4-2023,11:12:14
GPS2,48.782634,11.476568,1.070044,2265,14-4-2023,11:12:15
GPS3,48.782596,11.476532,1.147211,2265,14-4-2023,11:12:15
GPS1,48.782642,11.476469,1.167789,2265,14-4-2023,11:12:15
GPS2,48.782634,11.476568,1.070044,2265,14-4-2023,11:12:15
GPS3,48.782596,11.476532,1.147211,2265,14-4-2023,11:12:15
GPS1,48.782642,11.476469,1.167789,2265,14-4-2023,11:12:15
GPS2,48.782627,11.476560,1.188367,2490,14-4-2023,11:12:16
GPS3,48.782585,11.476526,1.152356,2490,14-4-2023,11:12:16
GPS1,48.782634,11.476462,1.044322,2490,14-4-2023,11:12:16
GPS2,48.782627,11.476560,1.188367,2490,14-4-2023,11:12:16
GPS3,48.782585,11.476526,1.152356,2490,14-4-2023,11:12:16
GPS1,48.782634,11.476462,1.044322,2490,14-4-2023,11:12:16
GPS2,48.782615,11.476552,1.167789,3030,14-4-2023,11:12:17
GPS3,48.782577,11.476519,1.136922,3030,14-4-2023,11:12:17
GPS1,48.782623,11.476455,1.085478,3030,14-4-2023,11:12:17
GPS2,48.782615,11.476552,1.167789,3030,14-4-2023,11:12:17
GPS3,48.782577,11.476519,1.136922,3030,14-4-2023,11:12:17
GPS1,48.782623,11.476455,1.085478,3030,14-4-2023,11:12:17
GPS2,48.782608,11.476546,1.131778,3660,14-4-2023,11:12:18
GPS3,48.782566,11.476512,1.147211,3660,14-4-2023,11:12:18
GPS1,48.782615,11.476446,1.157500,3660,14-4-2023,11:12:18
GPS2,48.782608,11.476546,1.131778,3660,14-4-2023,11:12:18
GPS3,48.782566,11.476512,1.147211,3660,14-4-2023,11:12:18
GPS1,48.782615,11.476446,1.157500,3660,14-4-2023,11:12:18
GPS2,48.782596,11.476540,1.152356,2655,14-4-2023,11:12:19
GPS3,48.782554,11.476506,1.172933,2655,14-4-2023,11:12:19
