GPS,Latitude,Longitude,Speed,RPM,Date,Time
GPS1,48.782817,11.476716,0.015433,0,14-4-2023,11:16:18
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS3,48.782791,11.476710,0.005144,0,14-4-2023,11:16:19
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS1,48.782817,11.476716,0.015433,0,14-4-2023,11:16:18
GPS3,48.782791,11.476710,0.005144,0,14-4-2023,11:16:19
GPS2,0.000000,0.000000,0.000000,0,14-4-2023,11:16:22
GPS3,48.782791,11.476711,0.000000,0,14-4-2023,11:16:20
GPS2,48.782810,11.476764,0.133756,0,14-4-2023,11:16:24
GPS1,48.782817,11.476709,0.056589,0,14-4-2023,11:16:20
GPS3,48.782791,11.476711,0.000000,0,14-4-2023,11:16:20
GPS2,48.782810,11.476764,0.133756,0,14-4-2023,11:16:24
GPS1,48.782817,11.476709,0.056589,0,14-4-2023,11:16:20
GPS2,48.782814,11.476758,0.180056,0,14-4-2023,11:16:25
GPS3,48.782791,11.476711,0.005144,0,14-4-2023,11:16:21
GPS1,48.782817,11.476709,0.051444,0,14-4-2023,11:16:21
GPS3,48.782791,11.476711,0.005144,0,14-4-2023,11:16:21
GPS2,48.782814,11.476758,0.180056,0,14-4-2023,11:16:25
GPS1,48.782817,11.476709,0.051444,0,14-4-2023,11:16:21
GPS2,48.782817,11.476752,0.138900,0,14-4-2023,11:16:26
GPS3,48.782791,11.476711,0.000000,0,14-4-2023,11:16:22
GPS1,48.782817,11.476709,0.051444,0,14-4-2023,11:16:22
GPS2,48.782817,11.476752,0.138900,0,14-4-2023,11:16:26
GPS3,48.782791,11.476711,0.000000,0,14-4-2023,11:16:22
GPS1,48.782817,11.476709,0.051444,0,14-4-2023,11:16:22
GPS2,48.782821,11.476747,0.041156,0,14-4-2023,11:16:27
GPS3,48.782794,11.476711,0.000000,0,14-4-2023,11:16:23
GPS2,48.782821,11.476747,0.041156,0,14-4-2023,11:16:27
GPS1,48.782817,11.476707,0.041156,0,14-4-2023,11:16:23
GPS3,48.782794,11.476711,0.000000,0,14-4-2023,11:16:23
GPS1,48.782817,11.476707,0.041156,0,14-4-2023,11:16:23
GPS2,48.782821,11.476742,0.092600,975,14-4-2023,11:16:28
GPS3,48.782794,11.476712,0.077167,975,14-4-2023,11:16:24
GPS2,48.782821,11.476742,0.092600,975,14-4-2023,11:16:28
GPS1,48.782817,11.476704,0.169767,975,14-4-2023,11:16:24
GPS3,48.782794,11.476712,0.077167,975,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,975,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2445,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2445,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2445,14-4-2023,11:16:24
GPS3,48.782791,11.476710,0.390978,2445,14-4-2023,11:16:25
GPS1,48.782817,11.476704,0.169767,2445,14-4-2023,11:16:24
GPS2,48.782821,11.476742,0.092600,2445,14-4-2023,11:16:28
GPS3,48.782791,11.476710,0.390978,2445,14-4-2023,11:16:25
GPS1,48.782817,11.476704,0.169767,2490,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2490,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2490,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,2490,14-4-2023,11:16:24
GPS2,48.782817,11.476737,0.601900,2490,14-4-2023,11:16:30
GPS3,48.782787,11.476706,0.643055,2490,14-4-2023,11:16:26
GPS2,48.782817,11.476737,0.601900,2490,14-4-2023,11:16:30
GPS3,48.782787,11.476706,0.643055,2490,14-4-2023,11:16:26
GPS1,48.782817,11.476704,0.169767,2490,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,3510,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,3510,14-4-2023,11:16:24
GPS1,48.782817,11.476704,0.169767,3510,14-4-2023,11:16:24
GPS2,48.782814,11.476735,0.699644,3510,14-4-2023,11:16:31
GPS3,48.782783,11.476700,0.740800,3510,14-4-2023,11:16:27
GPS1,48.782768,11.476725,0.689356,3510,14-4-2023,11:16:27
GPS2,48.782814,11.476735,0.699644,3510,14-4-2023,11:16:31
GPS3,48.782783,11.476700,0.740800,3510,14-4-2023,11:16:27
GPS1,48.782768,11.476725,0.689356,3510,14-4-2023,11:16:27
GPS1,48.782768,11.476725,0.689356,2895,14-4-2023,11:16:27
GPS2,48.782810,11.476729,0.828256,2895,14-4-2023,11:16:32
GPS3,48.782779,11.476696,0.843689,2895,14-4-2023,11:16:28
GPS1,48.782775,11.476711,0.607044,2895,14-4-2023,11:16:28
GPS2,48.782810,11.476729,0.828256,2895,14-4-2023,11:16:32
GPS3,48.782779,11.476696,0.843689,2895,14-4-2023,11:16:28
GPS1,48.782775,11.476711,0.607044,2895,14-4-2023,11:16:28
GPS2,48.782802,11.476724,0.848833,3525,14-4-2023,11:16:33
GPS3,48.782772,11.476690,0.864267,3525,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,3525,14-4-2023,11:16:29
GPS2,48.782802,11.476724,0.848833,3525,14-4-2023,11:16:33
GPS3,48.782772,11.476690,0.864267,3525,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,3525,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,4530,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,4530,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,4530,14-4-2023,11:16:29
GPS2,48.782791,11.476718,0.658489,4530,14-4-2023,11:16:34
GPS3,48.782764,11.476684,0.663633,4530,14-4-2023,11:16:30
GPS1,48.782779,11.476675,1.090622,4530,14-4-2023,11:16:29
GPS2,48.782791,11.476718,0.658489,4530,14-4-2023,11:16:34
GPS3,48.782764,11.476684,0.663633,4530,14-4-2023,11:16:30
GPS1,48.782779,11.476675,1.090622,4530,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:29
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:30
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:30
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:30
GPS2,48.782791,11.476716,0.658489,3165,14-4-2023,11:16:35
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:30
GPS3,48.782764,11.476680,0.663633,3165,14-4-2023,11:16:31
GPS1,48.782779,11.476675,1.090622,3165,14-4-2023,11:16:31
GPS2,48.782791,11.476716,0.658489,3165,14-4-2023,11:16:35
GPS2,48.782787,11.476713,0.113178,3945,14-4-2023,11:16:36
GPS3,48.782760,11.476678,0.154333,3945,14-4-2023,11:16:32
GPS1,48.782695,11.476674,0.082311,3945,14-4-2023,11:16:32
GPS2,48.782787,11.476713,0.113178,3945,14-4-2023,11:16:36
GPS3,48.782760,11.476678,0.154333,3945,14-4-2023,11:16:32
GPS1,48.782695,11.476674,0.082311,3945,14-4-2023,11:16:32
GPS2,48.782783,11.476710,0.087456,3922,14-4-2023,11:16:37
GPS3,48.782760,11.476677,0.000000,3922,14-4-2023,11:16:33
GPS1,48.782699,11.476672,0.000000,3922,14-4-2023,11:16:33
GPS2,48.782783,11.476710,0.087456,3922,14-4-2023,11:16:37
GPS3,48.782760,11.476677,0.000000,3922,14-4-2023,11:16:33
GPS1,48.782699,11.476672,0.000000,3922,14-4-2023,11:16:33
GPS2,48.782783,11.476706,0.051444,14826,14-4-2023,11:16:38
GPS3,48.782760,11.476676,0.000000,14826,14-4-2023,11:16:34
GPS1,48.782707,11.476675,0.056589,14826,14-4-2023,11:16:34
GPS2,48.782783,11.476706,0.051444,14826,14-4-2023,11:16:38
GPS3,48.782760,11.476676,0.000000,14826,14-4-2023,11:16:34
GPS1,48.782707,11.476675,0.056589,14826,14-4-2023,11:16:34
GPS2,48.782779,11.476702,0.288089,2535,14-4-2023,11:16:39
GPS3,48.782760,11.476675,0.216067,2535,14-4-2023,11:16:35
GPS1,48.782718,11.476692,0.426989,2535,14-4-2023,11:16:35
GPS2,48.782779,11.476702,0.288089,2535,14-4-2023,11:16:39
GPS3,48.782760,11.476675,0.216067,2535,14-4-2023,11:16:35
GPS1,48.782718,11.476692,0.426989,2535,14-4-2023,11:16:35
GPS2,48.782775,11.476699,0.617333,4290,14-4-2023,11:16:40
GPS3,48.782760,11.476673,0.637911,4290,14-4-2023,11:16:36
GPS1,48.782733,11.476679,0.679067,4290,14-4-2023,11:16:36
GPS2,48.782775,11.476699,0.617333,4290,14-4-2023,11:16:40
GPS3,48.782760,11.476673,0.637911,4290,14-4-2023,11:16:36
GPS1,48.782733,11.476679,0.679067,4290,14-4-2023,11:16:36
GPS2,48.782772,11.476694,0.859122,2940,14-4-2023,11:16:41
GPS3,48.782752,11.476667,0.956867,2940,14-4-2023,11:16:37
GPS1,48.782741,11.476676,0.905422,2940,14-4-2023,11:16:37
GPS2,48.782772,11.476694,0.859122,2940,14-4-2023,11:16:41
GPS3,48.782752,11.476667,0.956867,2940,14-4-2023,11:16:37
GPS1,48.782741,11.476676,0.905422,2940,14-4-2023,11:16:37
GPS2,48.782764,11.476688,1.059755,3225,14-4-2023,11:16:42
GPS3,48.782745,11.476660,0.962011,3225,14-4-2023,11:16:38
GPS1,48.782733,11.476669,1.039178,3225,14-4-2023,11:16:38
GPS2,48.782764,11.476688,1.059755,3225,14-4-2023,11:16:42
GPS3,48.782745,11.476660,0.962011,3225,14-4-2023,11:16:38
GPS1,48.782733,11.476669,1.039178,3225,14-4-2023,11:16:38
GPS2,48.782756,11.476678,1.028889,3390,14-4-2023,11:16:43
GPS3,48.782741,11.476653,0.977444,3390,14-4-2023,11:16:39
GPS1,48.782726,11.476660,1.028889,3390,14-4-2023,11:16:39
GPS2,48.782756,11.476678,1.028889,3390,14-4-2023,11:16:43
GPS3,48.782741,11.476653,0.977444,3390,14-4-2023,11:16:39
GPS1,48.782726,11.476660,1.028889,3390,14-4-2023,11:16:39
GPS2,48.782749,11.476670,1.090622,3540,14-4-2023,11:16:44
GPS3,48.782733,11.476644,1.023744,3540,14-4-2023,11:16:40
GPS1,48.782718,11.476648,1.028889,3540,14-4-2023,11:16:40
GPS2,48.782749,11.476670,1.090622,3540,14-4-2023,11:16:44
GPS3,48.782733,11.476644,1.023744,3540,14-4-2023,11:16:40
GPS1,48.782718,11.476648,1.028889,3540,14-4-2023,11:16:40
GPS2,48.782741,11.476661,1.003167,2475,14-4-2023,11:16:45
GPS3,48.782726,11.476634,1.075189,2475,14-4-2023,11:16:41
GPS1,48.782718,11.476634,0.951722,2475,14-4-2023,11:16:41
GPS2,48.782741,11.476661,1.003167,2475,14-4-2023,11:16:45
GPS3,48.782726,11.476634,1.075189,2475,14-4-2023,11:16:41
GPS1,48.782718,11.476634,0.951722,2475,14-4-2023,11:16:41
GPS2,48.782737,11.476654,1.080333,2355,14-4-2023,11:16:46
GPS3,48.782718,11.476625,1.157500,2355,14-4-2023,11:16:42
GPS1,48.782714,11.476619,1.111200,2355,14-4-2023,11:16:42
GPS2,48.782737,11.476654,1.080333,2355,14-4-2023,11:16:46
GPS3,48.782718,11.476625,1.157500,2355,14-4-2023,11:16:42
GPS1,48.782714,11.476619,1.111200,2355,14-4-2023,11:16:42
GPS2,48.782730,11.476644,1.162644,2445,14-4-2023,11:16:47
GPS3,48.782707,11.476616,1.219233,2445,14-4-2023,11:16:43
GPS1,48.782707,11.476603,1.136922,2445,14-4-2023,11:16:43
GPS2,48.782730,11.476644,1.162644,2445,14-4-2023,11:16:47
GPS3,48.782707,11.476616,1.219233,2445,14-4-2023,11:16:43
GPS1,48.782707,11.476603,1.136922,2445,14-4-2023,11:16:43
GPS2,48.782718,11.476636,1.116344,3465,14-4-2023,11:16:48
GPS3,48.782699,11.476606,1.198655,3465,14-4-2023,11:16:44
GPS1,48.782699,11.476593,1.023744,3465,14-4-2023,11:16:44
GPS2,48.782718,11.476636,1.116344,3465,14-4-2023,11:16:48
GPS3,48.782699,11.476606,1.198655,3465,14-4-2023,11:16:44
GPS1,48.782699,11.476593,1.023744,3465,14-4-2023,11:16:44
GPS2,48.782707,11.476629,1.219233,3375,14-4-2023,11:16:49
GPS3,48.782688,11.476597,1.337556,3375,14-4-2023,11:16:45
GPS1,48.782695,11.476585,1.368422,3375,14-4-2023,11:16:45
GPS2,48.782707,11.476629,1.219233,3375,14-4-2023,11:16:49
GPS3,48.782688,11.476597,1.337556,3375,14-4-2023,11:16:45
GPS1,48.782695,11.476585,1.368422,3375,14-4-2023,11:16:45
GPS2,48.782699,11.476619,1.296400,3405,14-4-2023,11:16:50
GPS3,48.782680,11.476589,1.301544,3405,14-4-2023,11:16:46
GPS1,48.782688,11.476573,1.198655,3405,14-4-2023,11:16:46
GPS2,48.782699,11.476619,1.296400,3405,14-4-2023,11:16:50
GPS3,48.782680,11.476589,1.301544,3405,14-4-2023,11:16:46
GPS1,48.782688,11.476573,1.198655,3405,14-4-2023,11:16:46
GPS2,48.782688,11.476611,1.214089,3180,14-4-2023,11:16:51
GPS3,48.782669,11.476581,1.172933,3180,14-4-2023,11:16:47
GPS1,48.782680,11.476566,1.162644,3180,14-4-2023,11:16:47
GPS2,48.782688,11.476611,1.214089,3180,14-4-2023,11:16:51
GPS3,48.782669,11.476581,1.172933,3180,14-4-2023,11:16:47
GPS1,48.782680,11.476566,1.162644,3180,14-4-2023,11:16:47
GPS2,48.782676,11.476602,1.172933,2715,14-4-2023,11:16:52
GPS3,48.782661,11.476572,1.208944,2715,14-4-2023,11:16:48
GPS1,48.782672,11.476553,1.188367,2715,14-4-2023,11:16:48
GPS2,48.782676,11.476602,1.172933,2715,14-4-2023,11:16:52
GPS3,48.782661,11.476572,1.208944,2715,14-4-2023,11:16:48
GPS1,48.782672,11.476553,1.188367,2715,14-4-2023,11:16:48
GPS2,48.782665,11.476593,1.162644,2985,14-4-2023,11:16:53
GPS3,48.782649,11.476564,1.260389,2985,14-4-2023,11:16:49
GPS1,48.782661,11.476550,1.167789,2985,14-4-2023,11:16:49
GPS2,48.782665,11.476593,1.162644,2985,14-4-2023,11:16:53
GPS3,48.782649,11.476564,1.260389,2985,14-4-2023,11:16:49
GPS1,48.782661,11.476550,1.167789,2985,14-4-2023,11:16:49
GPS2,48.782653,11.476588,1.280967,2835,14-4-2023,11:16:54
GPS3,48.782642,11.476556,1.265533,2835,14-4-2023,11:16:50
GPS1,48.782649,11.476544,1.198655,2835,14-4-2023,11:16:50
GPS2,48.782653,11.476588,1.280967,2835,14-4-2023,11:16:54
GPS3,48.782642,11.476556,1.265533,2835,14-4-2023,11:16:50
GPS1,48.782649,11.476544,1.198655,2835,14-4-2023,11:16:50
GPS2,48.782642,11.476581,1.270678,3675,14-4-2023,11:16:55
GPS3,48.782630,11.476548,1.172933,3675,14-4-2023,11:16:51
GPS1,48.782642,11.476537,1.136922,3675,14-4-2023,11:16:51
GPS2,48.782642,11.476581,1.270678,3675,14-4-2023,11:16:55
GPS3,48.782630,11.476548,1.172933,3675,14-4-2023,11:16:51
GPS1,48.782642,11.476537,1.136922,3675,14-4-2023,11:16:51
GPS2,48.782634,11.476574,1.106055,3345,14-4-2023,11:16:56
GPS3,48.782619,11.476540,1.260389,3345,14-4-2023,11:16:52
GPS1,48.782634,11.476526,1.198655,3345,14-4-2023,11:16:52
GPS2,48.782634,11.476574,1.106055,3345,14-4-2023,11:16:56
GPS3,48.782619,11.476540,1.260389,3345,14-4-2023,11:16:52
GPS1,48.782634,11.476526,1.198655,3345,14-4-2023,11:16:52
GPS2,48.782623,11.476569,1.126633,2895,14-4-2023,11:16:57
GPS3,48.782611,11.476532,1.219233,2895,14-4-2023,11:16:53
GPS1,48.782627,11.476520,1.106055,2895,14-4-2023,11:16:53
GPS2,48.782623,11.476569,1.126633,2895,14-4-2023,11:16:57
GPS3,48.782611,11.476532,1.219233,2895,14-4-2023,11:16:53
GPS1,48.782627,11.476520,1.106055,2895,14-4-2023,11:16:53
GPS2,48.782611,11.476561,1.214089,3375,14-4-2023,11:16:58
GPS3,48.782600,11.476526,1.193511,3375,14-4-2023,11:16:54
GPS1,48.782615,11.476513,1.224378,3375,14-4-2023,11:16:54
GPS2,48.782611,11.476561,1.214089,3375,14-4-2023,11:16:58
GPS3,48.782600,11.476526,1.193511,3375,14-4-2023,11:16:54
GPS1,48.782615,11.476513,1.224378,3375,14-4-2023,11:16:54
GPS2,48.782604,11.476554,1.291255,3180,14-4-2023,11:16:59
GPS3,48.782592,11.476519,1.234667,3180,14-4-2023,11:16:55
GPS1,48.782604,11.476510,1.265533,3180,14-4-2023,11:16:55
GPS2,48.782604,11.476554,1.291255,3180,14-4-2023,11:16:59
GPS3,48.782592,11.476519,1.234667,3180,14-4-2023,11:16:55
GPS1,48.782604,11.476510,1.265533,3180,14-4-2023,11:16:55
GPS2,48.782588,11.476551,1.219233,3360,14-4-2023,11:17:0
GPS3,48.782581,11.476512,1.265533,3360,14-4-2023,11:16:56
GPS1,48.782592,11.476504,1.250100,3360,14-4-2023,11:16:56
GPS2,48.782588,11.476551,1.219233,3360,14-4-2023,11:17:0
GPS3,48.782581,11.476512,1.265533,3360,14-4-2023,11:16:56
GPS1,48.782592,11.476504,1.250100,3360,14-4-2023,11:16:56
GPS2,48.782581,11.476546,1.090622,3075,14-4-2023,11:17:1
GPS3,48.782569,11.476507,1.244955,3075,14-4-2023,11:16:57
GPS1,48.782585,11.476497,0.776811,3075,14-4-2023,11:16:57
GPS2,48.782581,11.476546,1.090622,3075,14-4-2023,11:17:1
GPS3,48.782569,11.476507,1.244955,3075,14-4-2023,11:16:57
GPS1,48.782585,11.476497,0.776811,3075,14-4-2023,11:16:57
GPS2,48.782569,11.476542,1.255244,2805,14-4-2023,11:17:2
GPS3,48.782562,11.476500,1.188367,2805,14-4-2023,11:16:58
GPS1,48.782577,11.476492,0.987733,2805,14-4-2023,11:16:58
GPS2,48.782569,11.476542,1.255244,2805,14-4-2023,11:17:2
GPS3,48.782562,11.476500,1.188367,2805,14-4-2023,11:16:58
GPS1,48.782577,11.476492,0.987733,2805,14-4-2023,11:16:58
GPS2,48.782558,11.476534,1.270678,2775,14-4-2023,11:17:3
GPS3,48.782550,11.476493,1.167789,2775,14-4-2023,11:16:59
GPS1,48.782569,11.476491,0.931144,2775,14-4-2023,11:16:59
GPS2,48.782558,11.476534,1.270678,2775,14-4-2023,11:17:3
GPS3,48.782550,11.476493,1.167789,2775,14-4-2023,11:16:59
GPS1,48.782569,11.476491,0.931144,2775,14-4-2023,11:16:59
GPS2,48.782546,11.476527,1.162644,3165,14-4-2023,11:17:4
GPS3,48.782539,11.476487,1.280967,3165,14-4-2023,11:17:0
GPS1,48.782558,11.476483,1.208944,3165,14-4-2023,11:17:0
GPS2,48.782546,11.476527,1.162644,3165,14-4-2023,11:17:4
GPS3,48.782539,11.476487,1.280967,3165,14-4-2023,11:17:0
GPS1,48.782558,11.476483,1.208944,3165,14-4-2023,11:17:0
GPS2,48.782539,11.476522,1.188367,4095,14-4-2023,11:17:5
GPS3,48.782531,11.476479,1.270678,4095,14-4-2023,11:17:1
GPS1,48.782550,11.476473,1.306689,4095,14-4-2023,11:17:1
GPS2,48.782539,11.476522,1.188367,4095,14-4-2023,11:17:5
GPS3,48.782531,11.476479,1.270678,4095,14-4-2023,11:17:1
GPS1,48.782550,11.476473,1.306689,4095,14-4-2023,11:17:1
GPS2,48.782527,11.476516,1.260389,3180,14-4-2023,11:17:6
GPS3,48.782520,11.476472,1.183222,3180,14-4-2023,11:17:2
GPS1,48.782539,11.476468,0.977444,3180,14-4-2023,11:17:2
GPS2,48.782527,11.476516,1.260389,3180,14-4-2023,11:17:6
GPS3,48.782520,11.476472,1.183222,3180,14-4-2023,11:17:2
GPS1,48.782539,11.476468,0.977444,3180,14-4-2023,11:17:2
GPS1,48.782539,11.476468,0.977444,3180,14-4-2023,11:17:2
GPS2,48.782512,11.476511,1.183222,3120,14-4-2023,11:17:7
GPS3,48.782508,11.476466,1.270678,3120,14-4-2023,11:17:3
GPS1,48.782531,11.476459,1.075189,3120,14-4-2023,11:17:3
GPS2,48.782512,11.476511,1.183222,3120,14-4-2023,11:17:7
GPS3,48.782508,11.476466,1.270678,3120,14-4-2023,11:17:3
GPS1,48.782531,11.476459,1.075189,3120,14-4-2023,11:17:3
GPS2,48.782505,11.476506,1.085478,3195,14-4-2023,11:17:8
GPS3,48.782497,11.476461,1.322122,3195,14-4-2023,11:17:4
GPS1,48.782524,11.476452,0.967155,3195,14-4-2023,11:17:4
GPS2,48.782505,11.476506,1.085478,3195,14-4-2023,11:17:8
GPS3,48.782497,11.476461,1.322122,3195,14-4-2023,11:17:4
GPS1,48.782524,11.476452,0.967155,3195,14-4-2023,11:17:4
GPS2,48.782497,11.476503,1.085478,3750,14-4-2023,11:17:9
GPS3,48.782485,11.476458,1.383855,3750,14-4-2023,11:17:5
GPS1,48.782512,11.476451,0.956867,3750,14-4-2023,11:17:5
GPS2,48.782497,11.476503,1.085478,3750,14-4-2023,11:17:9
GPS3,48.782485,11.476458,1.383855,3750,14-4-2023,11:17:5
GPS1,48.782512,11.476451,0.956867,3750,14-4-2023,11:17:5
GPS2,48.782489,11.476500,1.270678,3795,14-4-2023,11:17:10
GPS3,48.782474,11.476458,1.306689,3795,14-4-2023,11:17:6
GPS1,48.782505,11.476450,0.905422,3795,14-4-2023,11:17:6
GPS2,48.782489,11.476500,1.270678,3795,14-4-2023,11:17:10
GPS3,48.782474,11.476458,1.306689,3795,14-4-2023,11:17:6
GPS1,48.782505,11.476450,0.905422,3795,14-4-2023,11:17:6
GPS2,48.782478,11.476502,1.100911,2805,14-4-2023,11:17:11
GPS3,48.782463,11.476459,1.291255,2805,14-4-2023,11:17:7
GPS1,48.782497,11.476452,0.807678,2805,14-4-2023,11:17:7
GPS2,48.782478,11.476502,1.100911,2805,14-4-2023,11:17:11
GPS3,48.782463,11.476459,1.291255,2805,14-4-2023,11:17:7
GPS1,48.782497,11.476452,0.807678,2805,14-4-2023,11:17:7
GPS2,48.782474,11.476499,0.931144,3525,14-4-2023,11:17:12
GPS3,48.782451,11.476462,1.430155,3525,14-4-2023,11:17:8
GPS1,48.782485,11.476454,0.977444,3525,14-4-2023,11:17:8
GPS2,48.782474,11.476499,0.931144,3525,14-4-2023,11:17:12
GPS3,48.782451,11.476462,1.430155,3525,14-4-2023,11:17:8
GPS1,48.782485,11.476454,0.977444,3525,14-4-2023,11:17:8
GPS2,48.782466,11.476502,1.034033,3315,14-4-2023,11:17:13
GPS3,48.782440,11.476469,1.445589,3315,14-4-2023,11:17:9
GPS1,48.782478,11.476458,1.064900,3315,14-4-2023,11:17:9
GPS2,48.782466,11.476502,1.034033,3315,14-4-2023,11:17:13
GPS3,48.782440,11.476469,1.445589,3315,14-4-2023,11:17:9
GPS1,48.782478,11.476458,1.064900,3315,14-4-2023,11:17:9
GPS2,48.782455,11.476509,1.116344,4245,14-4-2023,11:17:14
GPS3,48.782428,11.476478,1.450733,4245,14-4-2023,11:17:10
GPS1,48.782466,11.476464,1.183222,4245,14-4-2023,11:17:10
GPS2,48.782455,11.476509,1.116344,4245,14-4-2023,11:17:14
GPS3,48.782428,11.476478,1.450733,4245,14-4-2023,11:17:10
GPS1,48.782466,11.476464,1.183222,4245,14-4-2023,11:17:10
GPS2,48.782447,11.476519,0.931144,4080,14-4-2023,11:17:15
GPS3,48.782417,11.476490,1.440444,4080,14-4-2023,11:17:11
GPS1,48.782455,11.476471,1.286111,4080,14-4-2023,11:17:11
GPS2,48.782447,11.476519,0.931144,4080,14-4-2023,11:17:15
