2022.0,5.0,8.0,0.0,5.0,53.0,800000124.0,37.77351882258942,-122.41885075882534
2022.0,5.0,8.0,0.0,5.0,53.0,900000124.0,37.77351523007939,-122.41885092001493
2022.0,5.0,8.0,0.0,5.0,54.0,124.0,37.7735116280686,-122.4188510634519
2022.0,5.0,8.0,0.0,5.0,54.0,100000124.0,37.773508025628374,-122.41885118878997
2022.0,5.0,8.0,0.0,5.0,54.0,200000124.0,37.773504422821,-122.41885129594255
2022.0,5.0,8.0,0.0,5.0,54.0,300000124.0,37.77350081970233,-122.41885138490966
2022.0,5.0,8.0,0.0,5.0,54.0,400000124.0,37.773497216329275,-122.4188514557779
2022.0,5.0,8.0,0.0,5.0,54.0,500000124.0,37.77349361276146,-122.41885150846065
2022.0,5.0,8.0,0.0,5.0,54.0,600000124.0,37.773490009054214,-122.41885154295794
2022.0,5.0,8.0,0.0,5.0,54.0,700000124.0,37.77348640526616,-122.41885155935634
2022.0,5.0,8.0,0.0,5.0,54.0,800000124.0,37.77348279243305,-122.4188515574826
2022.0,5.0,8.0,0.0,5.0,54.0,900000124.0,37.77347919767838,-122.41885153759682
2022.0,5.0,8.0,0.0,5.0,55.0,124.0,37.7734755939949,-122.41885149943887
2022.0,5.0,8.0,0.0,5.0,55.0,100000124.0,37.77347199045981,-122.41885144318205
2022.0,5.0,8.0,0.0,5.0,55.0,200000124.0,37.773468387132176,-122.4188513687398
2022.0,5.0,8.0,0.0,5.0,55.0,300000124.0,37.773464784072154,-122.4188512761121
2022.0,5.0,8.0,0.0,5.0,55.0,400000124.0,37.77346118133129,-122.41885116538556
2022.0,5.0,8.0,0.0,5.0,55.0,500000124.0,37.773457578972966,-122.41885103656017
2022.0,5.0,8.0,0.0,5.0,55.0,600000124.0,37.77345397705301,-122.41885088946275
2022.0,5.0,8.0,0.0,5.0,55.0,700000124.0,37.77345037562729,-122.41885072426649
2022.0,5.0,8.0,0.0,5.0,55.0,800000124.0,37.77344676574479,-122.4188505403651
2022.0,5.0,8.0,0.0,5.0,55.0,900000124.0,37.7734431744991,-122.41885033940432
2022.0,5.0,8.0,0.0,5.0,56.0,124.0,37.77343957490619,-122.41885011973842
2022.0,5.0,8.0,0.0,5.0,56.0,100000124.0,37.7734359760352,-122.41884988197366
2022.0,5.0,8.0,0.0,5.0,56.0,200000124.0,37.77343237795488,-122.41884962611013
2022.0,5.0,8.0,0.0,5.0,56.0,300000124.0,37.77342878071677,-122.41884935206114
2022.0,5.0,8.0,0.0,5.0,56.0,400000124.0,37.773425184376734,-122.41884905982677
2022.0,5.0,8.0,0.0,5.0,56.0,500000124.0,37.77342158899059,-122.41884874958019
2022.0,5.0,8.0,0.0,5.0,56.0,600000124.0,37.77341799461422,-122.41884842123481
2022.0,5.0,8.0,0.0,5.0,56.0,700000124.0,37.77341440131635,-122.41884807470404
2022.0,5.0,8.0,0.0,5.0,56.0,800000124.0,37.77341080015673,-122.41884770912178
2022.0,5.0,8.0,0.0,5.0,56.0,900000124.0,37.77340721816233,-122.41884732734611
2022.0,5.0,8.0,0.0,5.0,57.0,124.0,37.77340362841787,-122.41884692660555
2022.0,5.0,8.0,0.0,5.0,57.0,100000124.0,37.77340003997963,-122.41884650767965
2022.0,5.0,8.0,0.0,5.0,57.0,200000124.0,37.773396452899114,-122.41884607074152
2022.0,5.0,8.0,0.0,5.0,57.0,300000124.0,37.77339286723649,-122.41884561561804
2022.0,5.0,8.0,0.0,5.0,57.0,400000124.0,37.77338928304333,-122.41884514256895
2022.0,5.0,8.0,0.0,5.0,57.0,500000124.0,37.77338570037975,-122.41884465142114
2022.0,5.0,8.0,0.0,5.0,57.0,600000124.0,37.77338211930592,-122.41884414217454
2022.0,5.0,8.0,0.0,5.0,57.0,700000124.0,37.77337853988198,-122.41884361491577
2022.0,5.0,8.0,0.0,5.0,57.0,800000124.0,37.77337495320632,-122.41884306825914
2022.0,5.0,8.0,0.0,5.0,57.0,900000124.0,37.77337138618994,-122.41884250636173
2022.0,5.0,8.0,0.0,5.0,58.0,124.0,37.773367812050736,-122.4188419249799
2022.0,5.0,8.0,0.0,5.0,58.0,100000124.0,37.77336423975903,-122.41884132567247
2022.0,5.0,8.0,0.0,5.0,58.0,200000124.0,37.773360669426545,-122.41884070835295
