1,16:01:10.948,48.7767351,11.4681779
2,16:01:12.922,48.7818713,11.4759496
3,16:01:14.016,48.7809799,11.475558
4,16:01:14.968,48.7809755,11.475547
5,16:01:16.003,48.7809692,11.475552
6,16:01:16.977,48.7809606,11.4755635
7,16:01:17.989,48.7809545,11.4755714
8,16:01:19.018,48.7809584,11.4754736
9,16:01:20.002,48.7809582,11.4754666
10,16:01:21.279,48.7809541,11.4754701
11,16:01:22.282,48.7809534,11.4754718
12,16:01:23.303,48.7809534,11.4754726
13,16:01:24.276,48.7809533,11.4754728
14,16:01:25.294,48.7809532,11.4754728
15,16:01:26.292,48.780953,11.475473
16,16:01:27.291,48.7809529,11.4754732
17,16:01:27.978,48.7809528,11.4754733
18,16:01:28.288,48.7809498,11.4754775
19,16:01:29.300,48.7809473,11.4754808
20,16:01:30.292,48.7809444,11.4754817
21,16:01:31.283,48.7809449,11.4754843
22,16:01:32.273,48.780949,11.4754913
23,16:01:33.073,48.7809511,11.475495
24,16:01:33.277,48.7809531,11.4754963
25,16:01:34.308,48.7809591,11.4754989
26,16:01:35.293,48.780968,11.4755021
27,16:01:36.288,48.7809791,11.4755043
28,16:01:37.292,48.7809915,11.475507
29,16:01:38.275,48.78101,11.4755132
30,16:01:39.274,48.7810179,11.4755166
31,16:01:40.293,48.781028,11.4755216
32,16:01:41.290,48.7810381,11.4755259
33,16:01:42.282,48.781046,11.4755282
34,16:01:43.296,48.781051,11.4755292
35,16:01:44.293,48.7810555,11.4755306
36,16:01:45.288,48.7810626,11.475534
37,16:01:46.294,48.7810728,11.4755391
38,16:01:47.295,48.7810845,11.475545
39,16:01:48.306,48.7811022,11.4755527
40,16:01:49.293,48.7811105,11.4755564
41,16:01:50.298,48.7811189,11.4755616
42,16:01:51.295,48.7811298,11.4755688
43,16:01:52.296,48.7811401,11.4755761
44,16:01:53.287,48.7811568,11.475586
45,16:01:54.244,48.781161,11.4755919
46,16:01:55.232,48.7811696,11.4756019
47,16:01:56.240,48.7811787,11.4756136
48,16:01:57.227,48.7811888,11.4756257
49,16:01:58.241,48.7812031,11.475642
50,16:01:59.216,48.7812062,11.4756517
51,16:02:00.218,48.7812109,11.4756609
52,16:02:01.210,48.7812186,11.4756713
53,16:02:02.228,48.7812276,11.4756854
54,16:02:03.195,48.7812348,11.4756951
55,16:02:04.242,48.781245,11.4757004
56,16:02:05.219,48.7812543,11.475701
57,16:02:06.237,48.7812648,11.4756992
58,16:02:07.220,48.7812755,11.4756985
59,16:02:08.226,48.7812863,11.4757029
60,16:02:09.241,48.7812972,11.4757137
61,16:02:10.238,48.781304,11.4757187
62,16:02:11.239,48.7813101,11.4757224
63,16:02:12.229,48.7813189,11.4757286
64,16:02:13.236,48.7813332,11.4757402
65,16:02:14.245,48.7813437,11.4757492
66,16:02:15.242,48.7813541,11.4757592
67,16:02:16.222,48.7813648,11.4757654
68,16:02:17.233,48.7813785,11.4757686
69,16:02:18.246,48.7813962,11.4757724
70,16:02:19.243,48.7814061,11.475774
71,16:02:20.241,48.7814175,11.4757793
72,16:02:21.239,48.7814307,11.4757871
73,16:02:22.236,48.7814427,11.4757929
74,16:02:23.216,48.7814522,11.4757997
75,16:02:24.239,48.7814673,11.475807
76,16:02:25.236,48.7814816,11.4758109
77,16:02:26.240,48.7814982,11.475814
78,16:02:27.245,48.7815124,11.4758172
79,16:02:28.228,48.7815223,11.4758188
80,16:02:29.246,48.7815402,11.4758151
81,16:02:30.238,48.7815533,11.4758093
82,16:02:31.240,48.7815603,11.4758011
83,16:02:32.254,48.7815633,11.4757914
84,16:02:33.240,48.7815667,11.4757779
85,16:02:34.245,48.7815683,11.4757647
86,16:02:35.240,48.7815698,11.4757496
87,16:02:36.247,48.7815724,11.4757313
88,16:02:37.245,48.7815789,11.4757081
89,16:02:38.225,48.7815836,11.4756831
90,16:02:39.252,48.7815871,11.4756563
91,16:02:40.243,48.7815927,11.4756304
92,16:02:41.237,48.781602,11.4756049
93,16:02:42.220,48.7816105,11.4755823
94,16:02:43.261,48.7816156,11.475563
95,16:02:44.246,48.7816206,11.4755347
96,16:02:45.246,48.7816284,11.4755066
97,16:02:46.220,48.7816374,11.4754815
98,16:02:47.241,48.7816455,11.4754599
99,16:02:48.240,48.7816549,11.475437
100,16:02:48.339,48.781657,11.4754348
101,16:02:49.247,48.7816619,11.475422
102,16:02:50.226,48.7816665,11.4754076
103,16:02:51.243,48.7816714,11.4753895
104,16:02:52.241,48.7816704,11.4753812
105,16:02:53.244,48.7816655,11.4753729
106,16:02:54.230,48.7816666,11.4753544
107,16:02:55.243,48.7816714,11.4753378
108,16:02:56.243,48.7816746,11.4753281
109,16:02:57.237,48.7816762,11.4753219
110,16:02:58.233,48.7816773,11.4753147
111,16:02:59.241,48.7816755,11.4753093
112,16:03:00.235,48.7816721,11.4753095
113,16:03:00.372,48.781671,11.475311
114,16:03:01.249,48.7816707,11.475314
115,16:03:02.241,48.7816695,11.4753174
116,16:03:03.237,48.7816692,11.4753195
117,16:03:04.245,48.7816698,11.4753216
